round_id,action_id,hole_card,valid_actions,round_state,strat,action,amount
0,0,"['D8', 'HJ']","[{'action': 'fold', 'amount': 0}, {'action': 'call', 'amount': 100}, {'action': 'raise', 'amount': {'max': 20000, 'min': 200}}]","{'dealer_btn': 0, 'small_blind_amount': 50, 'pot': {'main': {'amount': 150}, 'side': []}, 'next_player': 1, 'community_card': [], 'street': 'preflop', 'seats': [{'state': 'participating', 'name': 'candid_bot', 'uuid': 'uuid-1', 'stack': 19900}, {'state': 'participating', 'name': 'lstm_bot', 'uuid': 'uuid-2', 'stack': 19950}], 'round_count': 1, 'action_histories': {'preflop': [{'action': 'SMALLBLIND', 'add_amount': 50, 'amount': 50, 'uuid': 'uuid-2'}, {'action': 'BIGBLIND', 'add_amount': 50, 'amount': 100, 'uuid': 'uuid-1'}]}, 'big_blind_pos': 0, 'small_blind_pos': 1}",,fold,0
2,1,"['D6', 'SQ']","[{'action': 'fold', 'amount': 0}, {'action': 'call', 'amount': 100}, {'action': 'raise', 'amount': {'max': 20000, 'min': 200}}]","{'dealer_btn': 0, 'small_blind_amount': 50, 'pot': {'main': {'amount': 150}, 'side': []}, 'next_player': 1, 'community_card': [], 'street': 'preflop', 'seats': [{'state': 'participating', 'name': 'candid_bot', 'uuid': 'uuid-1', 'stack': 19900}, {'state': 'participating', 'name': 'lstm_bot', 'uuid': 'uuid-2', 'stack': 19950}], 'round_count': 3, 'action_histories': {'preflop': [{'action': 'SMALLBLIND', 'add_amount': 50, 'amount': 50, 'uuid': 'uuid-2'}, {'action': 'BIGBLIND', 'add_amount': 50, 'amount': 100, 'uuid': 'uuid-1'}]}, 'big_blind_pos': 0, 'small_blind_pos': 1}",,fold,0
3,2,"['HK', 'HK']","[{'action': 'fold', 'amount': 0}, {'action': 'call', 'amount': 20050}, {'action': 'raise', 'amount': {'max': 19950, 'min': 200}}]","{'dealer_btn': 1, 'small_blind_amount': 50, 'pot': {'main': {'amount': 20150}, 'side': [{'eligibles': ['uuid-1'], 'amount': 0}]}, 'next_player': 1, 'community_card': [], 'street': 'preflop', 'seats': [{'state': 'allin', 'name': 'candid_bot', 'uuid': 'uuid-1', 'stack': 0}, {'state': 'participating', 'name': 'lstm_bot', 'uuid': 'uuid-2', 'stack': 19850}], 'round_count': 4, 'action_histories': {'preflop': [{'action': 'SMALLBLIND', 'add_amount': 50, 'amount': 50, 'uuid': 'uuid-1'}, {'action': 'BIGBLIND', 'add_amount': 50, 'amount': 100, 'uuid': 'uuid-2'}, {'paid': 20000, 'action': 'RAISE', 'add_amount': 19950, 'amount': 20050, 'uuid': 'uuid-1'}]}, 'big_blind_pos': 1, 'small_blind_pos': 0}",,fold,0
4,3,"['D2', 'ST']","[{'action': 'fold', 'amount': 0}, {'action': 'call', 'amount': 100}, {'action': 'raise', 'amount': {'max': 19850, 'min': 200}}]","{'dealer_btn': 0, 'small_blind_amount': 50, 'pot': {'main': {'amount': 150}, 'side': []}, 'next_player': 1, 'community_card': [], 'street': 'preflop', 'seats': [{'state': 'participating', 'name': 'candid_bot', 'uuid': 'uuid-1', 'stack': 20050}, {'state': 'participating', 'name': 'lstm_bot', 'uuid': 'uuid-2', 'stack': 19800}], 'round_count': 5, 'action_histories': {'preflop': [{'action': 'SMALLBLIND', 'add_amount': 50, 'amount': 50, 'uuid': 'uuid-2'}, {'action': 'BIGBLIND', 'add_amount': 50, 'amount': 100, 'uuid': 'uuid-1'}]}, 'big_blind_pos': 0, 'small_blind_pos': 1}",,fold,0
5,4,"['D8', 'H5']","[{'action': 'fold', 'amount': 0}, {'action': 'call', 'amount': 20200}, {'action': 'raise', 'amount': {'max': 19800, 'min': 200}}]","{'dealer_btn': 1, 'small_blind_amount': 50, 'pot': {'main': {'amount': 20300}, 'side': [{'eligibles': ['uuid-1'], 'amount': 0}]}, 'next_player': 1, 'community_card': [], 'street': 'preflop', 'seats': [{'state': 'allin', 'name': 'candid_bot', 'uuid': 'uuid-1', 'stack': 0}, {'state': 'participating', 'name': 'lstm_bot', 'uuid': 'uuid-2', 'stack': 19700}], 'round_count': 6, 'action_histories': {'preflop': [{'action': 'SMALLBLIND', 'add_amount': 50, 'amount': 50, 'uuid': 'uuid-1'}, {'action': 'BIGBLIND', 'add_amount': 50, 'amount': 100, 'uuid': 'uuid-2'}, {'paid': 20150, 'action': 'RAISE', 'add_amount': 20100, 'amount': 20200, 'uuid': 'uuid-1'}]}, 'big_blind_pos': 1, 'small_blind_pos': 0}",,fold,0
6,5,"['DJ', 'CJ']","[{'action': 'fold', 'amount': 0}, {'action': 'call', 'amount': 100}, {'action': 'raise', 'amount': {'max': 19700, 'min': 200}}]","{'dealer_btn': 0, 'small_blind_amount': 50, 'pot': {'main': {'amount': 150}, 'side': []}, 'next_player': 1, 'community_card': [], 'street': 'preflop', 'seats': [{'state': 'participating', 'name': 'candid_bot', 'uuid': 'uuid-1', 'stack': 20200}, {'state': 'participating', 'name': 'lstm_bot', 'uuid': 'uuid-2', 'stack': 19650}], 'round_count': 7, 'action_histories': {'preflop': [{'action': 'SMALLBLIND', 'add_amount': 50, 'amount': 50, 'uuid': 'uuid-2'}, {'action': 'BIGBLIND', 'add_amount': 50, 'amount': 100, 'uuid': 'uuid-1'}]}, 'big_blind_pos': 0, 'small_blind_pos': 1}",,fold,0
8,6,"['H7', 'SA']","[{'action': 'fold', 'amount': 0}, {'action': 'call', 'amount': 100}, {'action': 'raise', 'amount': {'max': 19700, 'min': 200}}]","{'dealer_btn': 0, 'small_blind_amount': 50, 'pot': {'main': {'amount': 150}, 'side': []}, 'next_player': 1, 'community_card': [], 'street': 'preflop', 'seats': [{'state': 'participating', 'name': 'candid_bot', 'uuid': 'uuid-1', 'stack': 20200}, {'state': 'participating', 'name': 'lstm_bot', 'uuid': 'uuid-2', 'stack': 19650}], 'round_count': 9, 'action_histories': {'preflop': [{'action': 'SMALLBLIND', 'add_amount': 50, 'amount': 50, 'uuid': 'uuid-2'}, {'action': 'BIGBLIND', 'add_amount': 50, 'amount': 100, 'uuid': 'uuid-1'}]}, 'big_blind_pos': 0, 'small_blind_pos': 1}",,fold,0
10,7,"['DK', 'D6']","[{'action': 'fold', 'amount': 0}, {'action': 'call', 'amount': 100}, {'action': 'raise', 'amount': {'max': 19700, 'min': 200}}]","{'dealer_btn': 0, 'small_blind_amount': 50, 'pot': {'main': {'amount': 150}, 'side': []}, 'next_player': 1, 'community_card': [], 'street': 'preflop', 'seats': [{'state': 'participating', 'name': 'candid_bot', 'uuid': 'uuid-1', 'stack': 20200}, {'state': 'participating', 'name': 'lstm_bot', 'uuid': 'uuid-2', 'stack': 19650}], 'round_count': 11, 'action_histories': {'preflop': [{'action': 'SMALLBLIND', 'add_amount': 50, 'amount': 50, 'uuid': 'uuid-2'}, {'action': 'BIGBLIND', 'add_amount': 50, 'amount': 100, 'uuid': 'uuid-1'}]}, 'big_blind_pos': 0, 'small_blind_pos': 1}",,fold,0
12,8,"['C7', 'HQ']","[{'action': 'fold', 'amount': 0}, {'action': 'call', 'amount': 100}, {'action': 'raise', 'amount': {'max': 19700, 'min': 200}}]","{'dealer_btn': 0, 'small_blind_amount': 50, 'pot': {'main': {'amount': 150}, 'side': []}, 'next_player': 1, 'community_card': [], 'street': 'preflop', 'seats': [{'state': 'participating', 'name': 'candid_bot', 'uuid': 'uuid-1', 'stack': 20200}, {'state': 'participating', 'name': 'lstm_bot', 'uuid': 'uuid-2', 'stack': 19650}], 'round_count': 13, 'action_histories': {'preflop': [{'action': 'SMALLBLIND', 'add_amount': 50, 'amount': 50, 'uuid': 'uuid-2'}, {'action': 'BIGBLIND', 'add_amount': 50, 'amount': 100, 'uuid': 'uuid-1'}]}, 'big_blind_pos': 0, 'small_blind_pos': 1}",,fold,0
13,9,"['H8', 'C7']","[{'action': 'fold', 'amount': 0}, {'action': 'call', 'amount': 100}, {'action': 'raise', 'amount': {'max': 19650, 'min': 200}}]","{'dealer_btn': 1, 'small_blind_amount': 50, 'pot': {'main': {'amount': 200}, 'side': []}, 'next_player': 1, 'community_card': [], 'street': 'preflop', 'seats': [{'state': 'participating', 'name': 'candid_bot', 'uuid': 'uuid-1', 'stack': 20250}, {'state': 'participating', 'name': 'lstm_bot', 'uuid': 'uuid-2', 'stack': 19550}], 'round_count': 14, 'action_histories': {'preflop': [{'action': 'SMALLBLIND', 'add_amount': 50, 'amount': 50, 'uuid': 'uuid-1'}, {'action': 'BIGBLIND', 'add_amount': 50, 'amount': 100, 'uuid': 'uuid-2'}, {'paid': 50, 'action': 'CALL', 'uuid': 'uuid-1', 'amount': 100}]}, 'big_blind_pos': 1, 'small_blind_pos': 0}",,fold,0
