round_id,action_id,net_input,net_output,action,amount
23,28,"[1.0, 0.0, 0.0, 0.0, 0.1666666716337204, 0.1666666716337204, 0.4364013671875, 0.4503173828125, 1.2866666316986084, 0.009999999776482582, 0.029999999329447746, 0.019999999552965164]",0.07841014862060547,raise,120
24,29,"[1.0, 0.0, 0.0, 0.0, 0.3333333432674408, 0.0, 0.2046305388212204, 0.16845703125, 1.3166667222976685, 0.019999999552965164, 0.029999999329447746, 0.019999999552965164]",0.07650404423475266,raise,120
25,30,"[1.0, 0.0, 0.0, 0.0, 0.5, 0.1666666716337204, 0.5097452998161316, 0.6947021484375, 1.346666693687439, 0.019999999552965164, 0.029999999329447746, 0.019999999552965164]",0.08068559318780899,raise,120
26,31,"[1.0, 0.0, 0.0, 0.0, 0.6666666865348816, 0.3333333432674408, 0.19414062798023224, 0.1634521484375, 1.3766666650772095, 0.019999999552965164, 0.029999999329447746, 0.019999999552965164]",0.07699168473482132,raise,120
27,32,"[1.0, 0.0, 0.0, 0.0, 0.8333333134651184, 0.5, 0.2215779572725296, 0.2329915314912796, 1.40666663646698, 0.019999999552965164, 0.029999999329447746, 0.019999999552965164]",0.0784895271062851,raise,120
29,33,"[1.0, 0.0, 0.0, 0.0, 0.1666666716337204, 0.1666666716337204, 0.5853271484375, 0.6435546875, 1.4366666078567505, 0.009999999776482582, 0.029999999329447746, 0.019999999552965164]",0.08546199649572372,raise,150
30,34,"[1.0, 0.0, 0.0, 0.0, 0.3333333432674408, 0.0, 0.485107421875, 0.5270182490348816, 1.4666666984558105, 0.03333333507180214, 0.05000000074505806, 0.03333333507180214]",0.08097159117460251,raise,100
31,35,"[1.0, 0.0, 0.0, 0.0, 0.5, 0.1666666716337204, 0.3896077573299408, 0.4473876953125, 1.5166666507720947, 0.03333333507180214, 0.05000000074505806, 0.03333333507180214]",0.07837849110364914,raise,100
32,36,"[1.0, 0.0, 0.0, 0.0, 0.6666666865348816, 0.3333333432674408, 0.1170247420668602, 0.099365234375, 1.5666667222976685, 0.03333333507180214, 0.05000000074505806, 0.03333333507180214]",0.07717230916023254,raise,100
33,37,"[1.0, 0.0, 0.0, 0.0, 0.8333333134651184, 0.5, 0.1143595352768898, 0.10986328125, 1.6166666746139526, 0.03333333507180214, 0.05000000074505806, 0.03333333507180214]",0.07852023094892502,raise,100
35,38,"[1.0, 0.0, 0.0, 0.0, 0.1666666716337204, 0.1666666716337204, 0.4019775390625, 0.3626708984375, 1.6666666269302368, 0.01666666753590107, 0.05000000074505806, 0.03333333507180214]",0.07835914939641953,raise,150
36,39,"[1.0, 0.0, 0.0, 0.0, 0.3333333432674408, 0.0, 0.2688802182674408, 0.1932373046875, 1.7166666984558105, 0.03333333507180214, 0.05000000074505806, 0.03333333507180214]",0.07827973365783691,raise,100
37,40,"[1.0, 0.0, 0.0, 0.0, 0.5, 0.1666666716337204, 0.2883097231388092, 0.2801513671875, 1.7666666507720947, 0.03333333507180214, 0.05000000074505806, 0.03333333507180214]",0.0793667733669281,raise,100
38,41,"[1.0, 0.0, 0.0, 0.0, 0.6666666865348816, 0.3333333432674408, 0.16982421278953552, 0.143798828125, 1.8166667222976685, 0.03333333507180214, 0.05000000074505806, 0.03333333507180214]",0.07811984419822693,raise,100
39,42,"[1.0, 0.0, 0.0, 0.0, 0.8333333134651184, 0.5, 0.1836751252412796, 0.17529296875, 1.8666666746139526, 0.03333333507180214, 0.05000000074505806, 0.03333333507180214]",0.07889421284198761,raise,100
41,43,"[1.0, 0.0, 0.0, 0.0, 0.3333333432674408, 0.3333333432674408, 0.4041341245174408, 0.4864501953125, 1.9166666269302368, 0.0833333358168602, 0.15000000596046448, 0.03333333507180214]",0.07838144898414612,fold,0
42,44,"[1.0, 0.0, 0.0, 0.0, 0.3333333432674408, 0.0, 0.2561849057674408, 0.199951171875, 1.9166666269302368, 0.03333333507180214, 0.05000000074505806, 0.03333333507180214]",0.08026015013456345,raise,100
43,45,"[1.0, 0.0, 0.0, 0.0, 0.5, 0.1666666716337204, 0.2159220427274704, 0.2149658203125, 1.9666666984558105, 0.03333333507180214, 0.05000000074505806, 0.03333333507180214]",0.07980239391326904,raise,100
44,46,"[1.0, 0.0, 0.0, 0.0, 0.6666666865348816, 0.3333333432674408, 0.25642091035842896, 0.2615966796875, 2.0166666507720947, 0.03333333507180214, 0.05000000074505806, 0.03333333507180214]",0.08054959028959274,raise,100
45,47,"[1.0, 0.0, 0.0, 0.0, 0.8333333134651184, 0.5, 0.1766764372587204, 0.173828125, 2.066666603088379, 0.06666667014360428, 0.10000000149011612, 0.06666667014360428]",0.07840821146965027,call,100
45,48,"[1.0, 0.0, 0.0, 0.0, 0.1666666716337204, 0.0, 0.55224609375, 0.6485595703125, 2.0, 0.6633333563804626, 0.8966666460037231, 0.06666667014360428]",0.06553992629051208,fold,0
46,49,"[1.0, 0.0, 0.0, 0.0, 0.1666666716337204, 0.0, 0.3580322265625, 0.236328125, 1.9333332777023315, 0.13333334028720856, 0.2666666805744171, 0.06666667014360428]",0.07878053933382034,fold,0
47,50,"[1.0, 0.0, 0.0, 0.0, 0.3333333432674408, 0.1666666716337204, 0.3153482973575592, 0.317138671875, 1.899999976158142, 0.5766666531562805, 0.7099999785423279, 0.06666667014360428]",0.07877115160226822,fold,0
48,51,"[1.0, 0.0, 0.0, 0.0, 0.3333333432674408, 0.0, 0.263427734375, 0.1829833984375, 1.899999976158142, 0.06666667014360428, 0.10000000149011612, 0.06666667014360428]",0.07912351936101913,call,100
48,52,"[1.0, 0.0, 0.0, 0.0, 0.1666666716337204, 0.0, 0.3546142578125, 0.26513671875, 1.8333333730697632, 0.7766666412353516, 0.9433333277702332, 0.06666667014360428]",0.07451196014881134,fold,0
49,53,"[1.0, 0.0, 0.0, 0.0, 0.5, 0.1666666716337204, 0.2978312075138092, 0.2640380859375, 1.8333333730697632, 0.06666667014360428, 0.10000000149011612, 0.06666667014360428]",0.07907184958457947,call,100
49,54,"[0.0, 1.0, 0.0, 0.0, 0.1666666716337204, 0.0, 0.7392578125, 0.8382568359375, 1.7666666507720947, 0.0, 0.1666666716337204, 0.06666667014360428]",0.07413655519485474,raise,100
50,55,"[1.0, 0.0, 0.0, 0.0, 0.6666666865348816, 0.3333333432674408, 0.2739461362361908, 0.275634765625, 1.9333332777023315, 0.06666667014360428, 0.10000000149011612, 0.06666667014360428]",0.07908756285905838,call,100
50,56,"[1.0, 0.0, 0.0, 0.0, 0.1666666716337204, 0.0, 0.600341796875, 0.6484375, 1.8666666746139526, 0.596666693687439, 0.8299999833106995, 0.06666667014360428]",0.06450067460536957,fold,0
51,57,"[1.0, 0.0, 0.0, 0.0, 0.8333333134651184, 0.5, 0.0976765975356102, 0.077880859375, 1.8666666746139526, 0.06666667014360428, 0.10000000149011612, 0.06666667014360428]",0.07789253443479538,call,100
51,58,"[1.0, 0.0, 0.0, 0.0, 0.1666666716337204, 0.1666666716337204, 0.368408203125, 0.3292236328125, 1.7999999523162842, 0.20000000298023224, 0.4333333373069763, 0.06666667014360428]",0.07410414516925812,fold,0
52,59,"[1.0, 0.0, 0.0, 0.0, 0.3333333432674408, 0.0, 0.3743896484375, 0.3775634765625, 1.7333333492279053, 0.7300000190734863, 1.506666660308838, 0.06666667014360428]",0.08926892280578613,fold,0
53,60,"[1.0, 0.0, 0.0, 0.0, 0.3333333432674408, 0.1666666716337204, 0.2628987729549408, 0.2315673828125, 1.7000000476837158, 0.15333333611488342, 0.2866666615009308, 0.06666667014360428]",0.07690991461277008,fold,0
54,61,"[1.0, 0.0, 0.0, 0.0, 0.3333333432674408, 0.0, 0.2545979917049408, 0.212158203125, 1.7000000476837158, 0.06666667014360428, 0.10000000149011612, 0.06666667014360428]",0.07758455723524094,call,100
54,62,"[0.0, 1.0, 0.0, 0.0, 0.1666666716337204, 0.0, 0.2523193359375, 0.1085205078125, 1.6333333253860474, 0.1106666699051857, 0.2773333191871643, 0.06666667014360428]",0.07500910013914108,fold,0
55,63,"[1.0, 0.0, 0.0, 0.0, 0.5, 0.1666666716337204, 0.1955973356962204, 0.175048828125, 1.6333333253860474, 0.06666667014360428, 0.10000000149011612, 0.06666667014360428]",0.07699073851108551,call,100
55,64,"[0.0, 1.0, 0.0, 0.0, 0.1666666716337204, 0.0, 0.3077392578125, 0.2291259765625, 1.5666667222976685, 0.0, 0.1666666716337204, 0.06666667014360428]",0.07526756823062897,raise,100
56,65,"[1.0, 0.0, 0.0, 0.0, 0.6666666865348816, 0.3333333432674408, 0.17103677988052368, 0.1705322265625, 1.7333333492279053, 0.06666667014360428, 0.10000000149011612, 0.06666667014360428]",0.07740097492933273,call,100
56,66,"[1.0, 0.0, 0.0, 0.0, 0.1666666716337204, 0.1666666716337204, 0.4765625, 0.518310546875, 1.6666666269302368, 0.20000000298023224, 0.4333333373069763, 0.06666667014360428]",0.07361286133527756,fold,0
57,67,"[1.0, 0.0, 0.0, 0.0, 0.8333333134651184, 0.5, 0.1861165314912796, 0.14404296875, 1.6666666269302368, 0.06666667014360428, 0.10000000149011612, 0.06666667014360428]",0.07785604149103165,call,100
57,68,"[1.0, 0.0, 0.0, 0.0, 0.1666666716337204, 0.0, 0.5184326171875, 0.4560546875, 1.600000023841858, 0.11999999731779099, 0.35333332419395447, 0.06666667014360428]",0.07257815450429916,fold,0
58,69,"[1.0, 0.0, 0.0, 0.0, 0.1666666716337204, 0.0, 0.5870361328125, 0.6353759765625, 1.5333333015441895, 0.2866666615009308, 0.4533333480358124, 0.06666667014360428]",0.08032021671533585,fold,0
59,70,"[1.0, 0.0, 0.0, 0.0, 0.3333333432674408, 0.1666666716337204, 0.290771484375, 0.2673746645450592, 1.5, 0.7200000286102295, 0.8533333539962769, 0.06666667014360428]",0.07776956260204315,fold,0
60,71,"[1.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.2733561098575592, 0.2547607421875, 1.5, 0.4533333480358124, 0.653333306312561, 0.13333334028720856]",0.07703111320734024,fold,0
61,72,"[1.0, 0.0, 0.0, 0.0, 0.6666666865348816, 0.1666666716337204, 0.18772786855697632, 0.116943359375, 1.5, 0.8533333539962769, 1.0533332824707031, 0.13333334028720856]",0.07791676372289658,fold,0
62,73,"[1.0, 0.0, 0.0, 0.0, 0.6666666865348816, 0.3333333432674408, 0.23832601308822632, 0.2835693359375, 1.5, 0.13333334028720856, 0.20000000298023224, 0.13333334028720856]",0.07679291814565659,fold,0
63,74,"[1.0, 0.0, 0.0, 0.0, 0.8333333134651184, 0.5, 0.1493326872587204, 0.10400390625, 1.5, 0.13333334028720856, 0.20000000298023224, 0.13333334028720856]",0.07730785757303238,fold,0
65,75,"[1.0, 0.0, 0.0, 0.0, 0.5, 0.1666666716337204, 0.2596842348575592, 0.2022705078125, 1.5, 0.7866666913032532, 1.506666660308838, 0.13333334028720856]",0.08178102225065231,fold,0
66,76,"[1.0, 0.0, 0.0, 0.0, 0.3333333432674408, 0.0, 0.3634847104549408, 0.412841796875, 1.5, 0.13333334028720856, 0.20000000298023224, 0.13333334028720856]",0.07712474465370178,fold,0
67,77,"[1.0, 0.0, 0.0, 0.0, 0.5, 0.1666666716337204, 0.1633097380399704, 0.15283203125, 1.5, 0.13333334028720856, 0.20000000298023224, 0.13333334028720856]",0.07654912024736404,fold,0
69,78,"[1.0, 0.0, 0.0, 0.0, 0.3333333432674408, 0.1666666716337204, 0.385986328125, 0.4599609375, 1.5, 1.440000057220459, 1.7066667079925537, 0.13333334028720856]",0.08177351206541061,fold,0
70,79,"[1.0, 0.0, 0.0, 0.0, 0.3333333432674408, 0.0, 0.3574625551700592, 0.30517578125, 1.5, 0.13333334028720856, 0.20000000298023224, 0.13333334028720856]",0.0769217386841774,fold,0
71,80,"[1.0, 0.0, 0.0, 0.0, 0.5, 0.1666666716337204, 0.2473347932100296, 0.1735432893037796, 1.5, 0.13333334028720856, 0.20000000298023224, 0.13333334028720856]",0.07661150395870209,fold,0
72,81,"[1.0, 0.0, 0.0, 0.0, 0.1666666716337204, 0.0, 0.3477783203125, 0.246337890625, 1.3666666746139526, 1.440000057220459, 1.7066667079925537, 0.13333334028720856]",0.08282646536827087,fold,0
73,82,"[1.0, 0.0, 0.0, 0.0, 0.1666666716337204, 0.1666666716337204, 0.472412109375, 0.489013671875, 1.2999999523162842, 0.06666667014360428, 0.20000000298023224, 0.13333334028720856]",0.07709774374961853,call,200
73,83,"[1.0, 0.0, 0.0, 0.0, 0.1666666716337204, 0.0, 0.478515625, 0.49853515625, 1.2333333492279053, 0.6299999952316284, 0.8966666460037231, 0.13333334028720856]",0.10958826541900635,fold,0
74,84,"[1.0, 0.0, 0.0, 0.0, 0.3333333432674408, 0.0, 0.2494303435087204, 0.216796875, 1.2333333492279053, 0.13333334028720856, 0.20000000298023224, 0.13333334028720856]",0.0763261541724205,fold,0
75,85,"[1.0, 0.0, 0.0, 0.0, 0.5, 0.1666666716337204, 0.2453409880399704, 0.1610107421875, 1.2333333492279053, 0.13333334028720856, 0.20000000298023224, 0.13333334028720856]",0.07635917514562607,fold,0
77,86,"[1.0, 0.0, 0.0, 0.0, 0.3333333432674408, 0.1666666716337204, 0.2233072966337204, 0.1898193359375, 1.2333333492279053, 1.440000057220459, 1.7066667079925537, 0.13333334028720856]",0.07913730293512344,fold,0
78,87,"[1.0, 0.0, 0.0, 0.0, 0.3333333432674408, 0.0, 0.2476806640625, 0.1954345703125, 1.2333333492279053, 0.13333334028720856, 0.20000000298023224, 0.13333334028720856]",0.07631561905145645,fold,0
79,88,"[1.0, 0.0, 0.0, 0.0, 0.5, 0.1666666716337204, 0.32073974609375, 0.3125, 1.2333333492279053, 0.13333334028720856, 0.20000000298023224, 0.13333334028720856]",0.07643094658851624,fold,0
81,89,"[1.0, 0.0, 0.0, 0.0, 0.3333333432674408, 0.1666666716337204, 0.3198648989200592, 0.3465576171875, 1.2166666984558105, 0.19333332777023315, 0.5266666412353516, 0.13333334028720856]",0.07997266203165054,fold,0
82,90,"[1.0, 0.0, 0.0, 0.0, 0.3333333432674408, 0.0, 0.400634765625, 0.4178466796875, 1.2000000476837158, 0.11666666716337204, 0.2666666805744171, 0.13333334028720856]",0.23756100237369537,call,200
82,91,"[0.0, 1.0, 0.0, 0.0, 0.1666666716337204, 0.0, 0.4674072265625, 0.3590087890625, 1.0666667222976685, 0.0, 0.4000000059604645, 0.13333334028720856]",0.07525510340929031,call,0
82,92,"[0.0, 0.0, 1.0, 0.0, 0.1666666716337204, 0.0, 0.3572998046875, 0.0, 1.0666667222976685, 0.0, 0.4000000059604645, 0.13333334028720856]",0.22724632918834686,raise,400
83,93,"[1.0, 0.0, 0.0, 0.0, 0.5, 0.1666666716337204, 0.26568603515625, 0.2509765625, 1.4500000476837158, 0.11666666716337204, 0.2666666805744171, 0.13333334028720856]",0.2906681299209595,raise,400
83,94,"[1.0, 0.0, 0.0, 0.0, 0.1666666716337204, 0.0, 0.5267333984375, 0.5709228515625, 1.1833332777023315, 0.5333333611488342, 1.2666666507720947, 0.13333334028720856]",0.3987402021884918,fold,0
85,95,"[1.0, 0.0, 0.0, 0.0, 0.1666666716337204, 0.1666666716337204, 0.4945068359375, 0.5205078125, 1.2166666984558105, 0.06666667014360428, 0.2666666805744171, 0.13333334028720856]",0.2425106167793274,raise,400
85,96,"[1.0, 0.0, 0.0, 0.0, 0.1666666716337204, 0.1666666716337204, 0.49560546875, 0.517333984375, 1.0166666507720947, 0.5333333611488342, 1.1333333253860474, 0.13333334028720856]",0.2407073974609375,fold,0
86,97,"[1.0, 0.0, 0.0, 0.0, 0.3333333432674408, 0.0, 0.3592936098575592, 0.308837890625, 1.0, 0.11666666716337204, 0.2666666805744171, 0.13333334028720856]",0.2449500411748886,call,200
86,98,"[0.0, 1.0, 0.0, 0.0, 0.1666666716337204, 0.0, 0.4210205078125, 0.3570556640625, 0.8666666746139526, 0.0, 0.4000000059604645, 0.13333334028720856]",0.09041036665439606,call,0
86,99,"[0.0, 0.0, 1.0, 0.0, 0.1666666716337204, 0.0, 0.3970947265625, 0.0, 0.8666666746139526, 0.0, 0.4000000059604645, 0.13333334028720856]",0.39201220870018005,raise,600
87,100,"[1.0, 0.0, 0.0, 0.0, 0.5, 0.1666666716337204, 0.5442097783088684, 0.754150390625, 1.25, 0.11666666716337204, 0.2666666805744171, 0.13333334028720856]",0.3123258054256439,raise,400
89,101,"[1.0, 0.0, 0.0, 0.0, 0.3333333432674408, 0.0, 0.2886556088924408, 0.2708740234375, 1.6166666746139526, 0.11666666716337204, 0.25, 0.13333334028720856]",0.3230845034122467,raise,600
91,102,"[1.0, 0.0, 0.0, 0.0, 0.1666666716337204, 0.1666666716337204, 0.58447265625, 0.6187744140625, 1.8833333253860474, 0.06666667014360428, 0.25, 0.13333334028720856]",0.3650825321674347,raise,600
92,103,"[1.0, 0.0, 0.0, 0.0, 0.3333333432674408, 0.0, 0.2787272036075592, 0.2354736328125, 2.116666555404663, 0.11666666716337204, 0.25, 0.13333334028720856]",0.34430480003356934,raise,600
94,104,"[1.0, 0.0, 0.0, 0.0, 0.1666666716337204, 0.1666666716337204, 0.3829345703125, 0.357666015625, 2.383333444595337, 0.06666667014360428, 0.25, 0.13333334028720856]",0.4416431784629822,raise,800
95,105,"[1.0, 0.0, 0.0, 0.0, 0.3333333432674408, 0.0, 0.3712158203125, 0.421630859375, 2.616666555404663, 0.11666666716337204, 0.25, 0.13333334028720856]",0.45405298471450806,raise,800
97,106,"[1.0, 0.0, 0.0, 0.0, 0.1666666716337204, 0.1666666716337204, 0.5255126953125, 0.5609130859375, 2.883333444595337, 0.06666667014360428, 0.25, 0.13333334028720856]",0.4557289779186249,raise,800
98,107,"[1.0, 0.0, 0.0, 0.0, 0.3333333432674408, 0.0, 0.306640625, 0.309326171875, 3.116666555404663, 0.11666666716337204, 0.25, 0.13333334028720856]",0.4556000828742981,raise,800
99,108,"[1.0, 0.0, 0.0, 0.0, 0.1666666716337204, 0.0, 0.50146484375, 0.4632568359375, 3.2166666984558105, 0.9133333563804626, 1.2300000190734863, 0.13333334028720856]",0.4567146301269531,fold,0
100,109,"[1.0, 0.0, 0.0, 0.0, 0.3333333432674408, 0.1666666716337204, 0.2183024138212204, 0.19775390625, 3.133333444595337, 1.1466666460037231, 1.4633333683013916, 0.13333334028720856]",0.45598483085632324,fold,0
101,110,"[1.0, 0.0, 0.0, 0.0, 0.3333333432674408, 0.0, 0.3771565854549408, 0.3782552182674408, 3.116666555404663, 0.11666666716337204, 0.25, 0.13333334028720856]",0.4567175805568695,raise,800
102,111,"[1.0, 0.0, 0.0, 0.0, 0.1666666716337204, 0.0, 0.499755859375, 0.5323486328125, 3.2166666984558105, 0.07999999821186066, 0.4633333384990692, 0.13333334028720856]",0.4567493200302124,raise,800
103,112,"[1.0, 0.0, 0.0, 0.0, 0.1666666716337204, 0.1666666716337204, 0.51416015625, 0.518310546875, 3.5966665744781494, 0.06666667014360428, 0.23333333432674408, 0.13333334028720856]",0.45674803853034973,raise,800
105,113,"[1.0, 0.0, 0.0, 0.0, 0.1666666716337204, 0.1666666716337204, 0.4039306640625, 0.3497314453125, 3.8299999237060547, 0.06666667014360428, 0.23333333432674408, 0.13333334028720856]",0.45675191283226013,raise,800
106,114,"[1.0, 0.0, 0.0, 0.0, 0.1666666716337204, 0.0, 0.3509521484375, 0.2447509765625, 3.9133334159851074, 0.2666666805744171, 0.5666666626930237, 0.13333334028720856]",0.45675817131996155,raise,800
106,115,"[1.0, 0.0, 0.0, 0.0, 0.1666666716337204, 0.0, 0.35595703125, 0.2384033203125, 3.513333320617676, 1.3766666650772095, 2.4766666889190674, 0.13333334028720856]",0.4565953016281128,fold,0
107,116,"[1.0, 0.0, 0.0, 0.0, 0.1666666716337204, 0.1666666716337204, 0.578125, 0.6351318359375, 3.430000066757202, 0.06666667014360428, 0.23333333432674408, 0.13333334028720856]",0.45673349499702454,raise,800
109,117,"[1.0, 0.0, 0.0, 0.0, 0.1666666716337204, 0.1666666716337204, 0.462158203125, 0.4676513671875, 3.6633334159851074, 0.06666667014360428, 0.23333333432674408, 0.13333334028720856]",0.45677900314331055,raise,800
111,118,"[1.0, 0.0, 0.0, 0.0, 0.1666666716337204, 0.1666666716337204, 0.40087890625, 0.3297119140625, 3.8299999237060547, 0.13333334028720856, 0.4333333373069763, 0.2666666805744171]",0.4567873179912567,raise,800
112,119,"[1.0, 0.0, 0.0, 0.0, 0.1666666716337204, 0.0, 0.62109375, 0.7200927734375, 3.9800000190734863, 1.443333387374878, 2.009999990463257, 0.2666666805744171]",0.456697016954422,fold,0
113,120,"[1.0, 0.0, 0.0, 0.0, 0.1666666716337204, 0.1666666716337204, 0.563232421875, 0.6168212890625, 3.8299999237060547, 0.13333334028720856, 0.4333333373069763, 0.2666666805744171]",0.45678141713142395,raise,800
114,121,"[1.0, 0.0, 0.0, 0.0, 0.1666666716337204, 0.0, 0.416015625, 0.39404296875, 3.9800000190734863, 1.443333387374878, 2.009999990463257, 0.2666666805744171]",0.45666229724884033,fold,0
115,122,"[1.0, 0.0, 0.0, 0.0, 0.1666666716337204, 0.1666666716337204, 0.5804443359375, 0.6639404296875, 3.8299999237060547, 0.13333334028720856, 0.4333333373069763, 0.2666666805744171]",0.4568192660808563,raise,800
116,123,"[1.0, 0.0, 0.0, 0.0, 0.1666666716337204, 0.0, 0.56787109375, 0.6593017578125, 3.9800000190734863, 1.443333387374878, 2.009999990463257, 0.2666666805744171]",0.45655545592308044,fold,0
