5,"[{'state': 'allin', 'name': 'lstm_bot', 'uuid': 'uuid-1', 'stack': 21050}]",[],"{'dealer_btn': 1, 'small_blind_amount': 50, 'pot': {'main': {'amount': 21050}, 'side': [{'eligibles': ['uuid-1'], 'amount': 0}]}, 'next_player': 'not_found', 'community_card': ['H9', 'SJ', 'S5', 'D3', 'HT'], 'street': 'showdown', 'seats': [{'state': 'allin', 'name': 'lstm_bot', 'uuid': 'uuid-1', 'stack': 21050}, {'state': 'folded', 'name': 'maniac_bot', 'uuid': 'uuid-2', 'stack': 18950}], 'round_count': 6, 'action_histories': {'preflop': [{'action': 'SMALLBLIND', 'add_amount': 50, 'amount': 50, 'uuid': 'uuid-1'}, {'action': 'BIGBLIND', 'add_amount': 50, 'amount': 100, 'uuid': 'uuid-2'}, {'paid': 20900, 'action': 'RAISE', 'add_amount': 20850, 'amount': 20950, 'uuid': 'uuid-1'}, {'action': 'FOLD', 'uuid': 'uuid-2'}], 'flop': []}, 'big_blind_pos': 1, 'small_blind_pos': 0}"
6,"[{'state': 'allin', 'name': 'lstm_bot', 'uuid': 'uuid-1', 'stack': 21300}]",[],"{'dealer_btn': 0, 'small_blind_amount': 50, 'pot': {'main': {'amount': 21300}, 'side': [{'eligibles': ['uuid-1'], 'amount': 0}]}, 'next_player': 'not_found', 'community_card': ['S6', 'H3', 'D7', 'C3', 'C4'], 'street': 'showdown', 'seats': [{'state': 'allin', 'name': 'lstm_bot', 'uuid': 'uuid-1', 'stack': 21300}, {'state': 'folded', 'name': 'maniac_bot', 'uuid': 'uuid-2', 'stack': 18700}], 'round_count': 7, 'action_histories': {'preflop': [{'action': 'SMALLBLIND', 'add_amount': 50, 'amount': 50, 'uuid': 'uuid-2'}, {'action': 'BIGBLIND', 'add_amount': 50, 'amount': 100, 'uuid': 'uuid-1'}, {'paid': 200, 'action': 'RAISE', 'add_amount': 150, 'amount': 250, 'uuid': 'uuid-2'}, {'paid': 20950, 'action': 'RAISE', 'add_amount': 20800, 'amount': 21050, 'uuid': 'uuid-1'}, {'action': 'FOLD', 'uuid': 'uuid-2'}], 'flop': []}, 'big_blind_pos': 0, 'small_blind_pos': 1}"
7,"[{'state': 'allin', 'name': 'lstm_bot', 'uuid': 'uuid-1', 'stack': 21400}]",[],"{'dealer_btn': 1, 'small_blind_amount': 50, 'pot': {'main': {'amount': 21400}, 'side': [{'eligibles': ['uuid-1'], 'amount': 0}]}, 'next_player': 'not_found', 'community_card': ['DT', 'H3', 'C2', 'HK', 'ST'], 'street': 'showdown', 'seats': [{'state': 'allin', 'name': 'lstm_bot', 'uuid': 'uuid-1', 'stack': 21400}, {'state': 'folded', 'name': 'maniac_bot', 'uuid': 'uuid-2', 'stack': 18600}], 'round_count': 8, 'action_histories': {'preflop': [{'action': 'SMALLBLIND', 'add_amount': 50, 'amount': 50, 'uuid': 'uuid-1'}, {'action': 'BIGBLIND', 'add_amount': 50, 'amount': 100, 'uuid': 'uuid-2'}, {'paid': 21250, 'action': 'RAISE', 'add_amount': 21200, 'amount': 21300, 'uuid': 'uuid-1'}, {'action': 'FOLD', 'uuid': 'uuid-2'}], 'flop': []}, 'big_blind_pos': 1, 'small_blind_pos': 0}"
8,"[{'state': 'allin', 'name': 'lstm_bot', 'uuid': 'uuid-1', 'stack': 21650}]",[],"{'dealer_btn': 0, 'small_blind_amount': 50, 'pot': {'main': {'amount': 21650}, 'side': [{'eligibles': ['uuid-1'], 'amount': 0}]}, 'next_player': 'not_found', 'community_card': ['DQ', 'S5', 'D9', 'S3', 'S8'], 'street': 'showdown', 'seats': [{'state': 'allin', 'name': 'lstm_bot', 'uuid': 'uuid-1', 'stack': 21650}, {'state': 'folded', 'name': 'maniac_bot', 'uuid': 'uuid-2', 'stack': 18350}], 'round_count': 9, 'action_histories': {'preflop': [{'action': 'SMALLBLIND', 'add_amount': 50, 'amount': 50, 'uuid': 'uuid-2'}, {'action': 'BIGBLIND', 'add_amount': 50, 'amount': 100, 'uuid': 'uuid-1'}, {'paid': 200, 'action': 'RAISE', 'add_amount': 150, 'amount': 250, 'uuid': 'uuid-2'}, {'paid': 21300, 'action': 'RAISE', 'add_amount': 21150, 'amount': 21400, 'uuid': 'uuid-1'}, {'action': 'FOLD', 'uuid': 'uuid-2'}], 'flop': []}, 'big_blind_pos': 0, 'small_blind_pos': 1}"
9,"[{'state': 'allin', 'name': 'lstm_bot', 'uuid': 'uuid-1', 'stack': 21750}]",[],"{'dealer_btn': 1, 'small_blind_amount': 50, 'pot': {'main': {'amount': 21750}, 'side': [{'eligibles': ['uuid-1'], 'amount': 0}]}, 'next_player': 'not_found', 'community_card': ['S7', 'S7', 'S2', 'H8', 'C7'], 'street': 'showdown', 'seats': [{'state': 'allin', 'name': 'lstm_bot', 'uuid': 'uuid-1', 'stack': 21750}, {'state': 'folded', 'name': 'maniac_bot', 'uuid': 'uuid-2', 'stack': 18250}], 'round_count': 10, 'action_histories': {'preflop': [{'action': 'SMALLBLIND', 'add_amount': 50, 'amount': 50, 'uuid': 'uuid-1'}, {'action': 'BIGBLIND', 'add_amount': 50, 'amount': 100, 'uuid': 'uuid-2'}, {'paid': 21600, 'action': 'RAISE', 'add_amount': 21550, 'amount': 21650, 'uuid': 'uuid-1'}, {'action': 'FOLD', 'uuid': 'uuid-2'}], 'flop': []}, 'big_blind_pos': 1, 'small_blind_pos': 0}"
10,"[{'state': 'allin', 'name': 'lstm_bot', 'uuid': 'uuid-1', 'stack': 22000}]",[],"{'dealer_btn': 0, 'small_blind_amount': 50, 'pot': {'main': {'amount': 22000}, 'side': [{'eligibles': ['uuid-1'], 'amount': 0}]}, 'next_player': 'not_found', 'community_card': ['S3', 'C5', 'CK', 'H5', 'H3'], 'street': 'showdown', 'seats': [{'state': 'allin', 'name': 'lstm_bot', 'uuid': 'uuid-1', 'stack': 22000}, {'state': 'folded', 'name': 'maniac_bot', 'uuid': 'uuid-2', 'stack': 18000}], 'round_count': 11, 'action_histories': {'preflop': [{'action': 'SMALLBLIND', 'add_amount': 50, 'amount': 50, 'uuid': 'uuid-2'}, {'action': 'BIGBLIND', 'add_amount': 50, 'amount': 100, 'uuid': 'uuid-1'}, {'paid': 200, 'action': 'RAISE', 'add_amount': 150, 'amount': 250, 'uuid': 'uuid-2'}, {'paid': 21650, 'action': 'RAISE', 'add_amount': 21500, 'amount': 21750, 'uuid': 'uuid-1'}, {'action': 'FOLD', 'uuid': 'uuid-2'}], 'flop': []}, 'big_blind_pos': 0, 'small_blind_pos': 1}"
11,"[{'state': 'allin', 'name': 'lstm_bot', 'uuid': 'uuid-1', 'stack': 22100}]",[],"{'dealer_btn': 1, 'small_blind_amount': 50, 'pot': {'main': {'amount': 22100}, 'side': [{'eligibles': ['uuid-1'], 'amount': 0}]}, 'next_player': 'not_found', 'community_card': ['ST', 'HJ', 'SQ', 'D3', 'H2'], 'street': 'showdown', 'seats': [{'state': 'allin', 'name': 'lstm_bot', 'uuid': 'uuid-1', 'stack': 22100}, {'state': 'folded', 'name': 'maniac_bot', 'uuid': 'uuid-2', 'stack': 17900}], 'round_count': 12, 'action_histories': {'preflop': [{'action': 'SMALLBLIND', 'add_amount': 50, 'amount': 50, 'uuid': 'uuid-1'}, {'action': 'BIGBLIND', 'add_amount': 50, 'amount': 100, 'uuid': 'uuid-2'}, {'paid': 21950, 'action': 'RAISE', 'add_amount': 21900, 'amount': 22000, 'uuid': 'uuid-1'}, {'action': 'FOLD', 'uuid': 'uuid-2'}], 'flop': []}, 'big_blind_pos': 1, 'small_blind_pos': 0}"
12,"[{'state': 'allin', 'name': 'lstm_bot', 'uuid': 'uuid-1', 'stack': 22350}]",[],"{'dealer_btn': 0, 'small_blind_amount': 50, 'pot': {'main': {'amount': 22350}, 'side': [{'eligibles': ['uuid-1'], 'amount': 0}]}, 'next_player': 'not_found', 'community_card': ['H8', 'C9', 'D3', 'H3', 'C3'], 'street': 'showdown', 'seats': [{'state': 'allin', 'name': 'lstm_bot', 'uuid': 'uuid-1', 'stack': 22350}, {'state': 'folded', 'name': 'maniac_bot', 'uuid': 'uuid-2', 'stack': 17650}], 'round_count': 13, 'action_histories': {'preflop': [{'action': 'SMALLBLIND', 'add_amount': 50, 'amount': 50, 'uuid': 'uuid-2'}, {'action': 'BIGBLIND', 'add_amount': 50, 'amount': 100, 'uuid': 'uuid-1'}, {'paid': 200, 'action': 'RAISE', 'add_amount': 150, 'amount': 250, 'uuid': 'uuid-2'}, {'paid': 22000, 'action': 'RAISE', 'add_amount': 21850, 'amount': 22100, 'uuid': 'uuid-1'}, {'action': 'FOLD', 'uuid': 'uuid-2'}], 'flop': []}, 'big_blind_pos': 0, 'small_blind_pos': 1}"
13,"[{'state': 'allin', 'name': 'lstm_bot', 'uuid': 'uuid-1', 'stack': 22450}]",[],"{'dealer_btn': 1, 'small_blind_amount': 50, 'pot': {'main': {'amount': 22450}, 'side': [{'eligibles': ['uuid-1'], 'amount': 0}]}, 'next_player': 'not_found', 'community_card': ['D8', 'SK', 'CK', 'D2', 'D5'], 'street': 'showdown', 'seats': [{'state': 'allin', 'name': 'lstm_bot', 'uuid': 'uuid-1', 'stack': 22450}, {'state': 'folded', 'name': 'maniac_bot', 'uuid': 'uuid-2', 'stack': 17550}], 'round_count': 14, 'action_histories': {'preflop': [{'action': 'SMALLBLIND', 'add_amount': 50, 'amount': 50, 'uuid': 'uuid-1'}, {'action': 'BIGBLIND', 'add_amount': 50, 'amount': 100, 'uuid': 'uuid-2'}, {'paid': 22300, 'action': 'RAISE', 'add_amount': 22250, 'amount': 22350, 'uuid': 'uuid-1'}, {'action': 'FOLD', 'uuid': 'uuid-2'}], 'flop': []}, 'big_blind_pos': 1, 'small_blind_pos': 0}"
14,"[{'state': 'allin', 'name': 'lstm_bot', 'uuid': 'uuid-1', 'stack': 22700}]",[],"{'dealer_btn': 0, 'small_blind_amount': 50, 'pot': {'main': {'amount': 22700}, 'side': [{'eligibles': ['uuid-1'], 'amount': 0}]}, 'next_player': 'not_found', 'community_card': ['SQ', 'H3', 'C3', 'D5', 'C3'], 'street': 'showdown', 'seats': [{'state': 'allin', 'name': 'lstm_bot', 'uuid': 'uuid-1', 'stack': 22700}, {'state': 'folded', 'name': 'maniac_bot', 'uuid': 'uuid-2', 'stack': 17300}], 'round_count': 15, 'action_histories': {'preflop': [{'action': 'SMALLBLIND', 'add_amount': 50, 'amount': 50, 'uuid': 'uuid-2'}, {'action': 'BIGBLIND', 'add_amount': 50, 'amount': 100, 'uuid': 'uuid-1'}, {'paid': 200, 'action': 'RAISE', 'add_amount': 150, 'amount': 250, 'uuid': 'uuid-2'}, {'paid': 22350, 'action': 'RAISE', 'add_amount': 22200, 'amount': 22450, 'uuid': 'uuid-1'}, {'action': 'FOLD', 'uuid': 'uuid-2'}], 'flop': []}, 'big_blind_pos': 0, 'small_blind_pos': 1}"
15,"[{'state': 'allin', 'name': 'lstm_bot', 'uuid': 'uuid-1', 'stack': 22800}]",[],"{'dealer_btn': 1, 'small_blind_amount': 50, 'pot': {'main': {'amount': 22800}, 'side': [{'eligibles': ['uuid-1'], 'amount': 0}]}, 'next_player': 'not_found', 'community_card': ['DA', 'D5', 'S2', 'CJ', 'C3'], 'street': 'showdown', 'seats': [{'state': 'allin', 'name': 'lstm_bot', 'uuid': 'uuid-1', 'stack': 22800}, {'state': 'folded', 'name': 'maniac_bot', 'uuid': 'uuid-2', 'stack': 17200}], 'round_count': 16, 'action_histories': {'preflop': [{'action': 'SMALLBLIND', 'add_amount': 50, 'amount': 50, 'uuid': 'uuid-1'}, {'action': 'BIGBLIND', 'add_amount': 50, 'amount': 100, 'uuid': 'uuid-2'}, {'paid': 22650, 'action': 'RAISE', 'add_amount': 22600, 'amount': 22700, 'uuid': 'uuid-1'}, {'action': 'FOLD', 'uuid': 'uuid-2'}], 'flop': []}, 'big_blind_pos': 1, 'small_blind_pos': 0}"
16,"[{'state': 'allin', 'name': 'lstm_bot', 'uuid': 'uuid-1', 'stack': 23050}]",[],"{'dealer_btn': 0, 'small_blind_amount': 50, 'pot': {'main': {'amount': 23050}, 'side': [{'eligibles': ['uuid-1'], 'amount': 0}]}, 'next_player': 'not_found', 'community_card': ['H9', 'D9', 'HK', 'C6', 'H8'], 'street': 'showdown', 'seats': [{'state': 'allin', 'name': 'lstm_bot', 'uuid': 'uuid-1', 'stack': 23050}, {'state': 'folded', 'name': 'maniac_bot', 'uuid': 'uuid-2', 'stack': 16950}], 'round_count': 17, 'action_histories': {'preflop': [{'action': 'SMALLBLIND', 'add_amount': 50, 'amount': 50, 'uuid': 'uuid-2'}, {'action': 'BIGBLIND', 'add_amount': 50, 'amount': 100, 'uuid': 'uuid-1'}, {'paid': 200, 'action': 'RAISE', 'add_amount': 150, 'amount': 250, 'uuid': 'uuid-2'}, {'paid': 22700, 'action': 'RAISE', 'add_amount': 22550, 'amount': 22800, 'uuid': 'uuid-1'}, {'action': 'FOLD', 'uuid': 'uuid-2'}], 'flop': []}, 'big_blind_pos': 0, 'small_blind_pos': 1}"
17,"[{'state': 'allin', 'name': 'lstm_bot', 'uuid': 'uuid-1', 'stack': 23150}]",[],"{'dealer_btn': 1, 'small_blind_amount': 50, 'pot': {'main': {'amount': 23150}, 'side': [{'eligibles': ['uuid-1'], 'amount': 0}]}, 'next_player': 'not_found', 'community_card': ['D2', 'S9', 'HA', 'C5', 'CT'], 'street': 'showdown', 'seats': [{'state': 'allin', 'name': 'lstm_bot', 'uuid': 'uuid-1', 'stack': 23150}, {'state': 'folded', 'name': 'maniac_bot', 'uuid': 'uuid-2', 'stack': 16850}], 'round_count': 18, 'action_histories': {'preflop': [{'action': 'SMALLBLIND', 'add_amount': 50, 'amount': 50, 'uuid': 'uuid-1'}, {'action': 'BIGBLIND', 'add_amount': 50, 'amount': 100, 'uuid': 'uuid-2'}, {'paid': 23000, 'action': 'RAISE', 'add_amount': 22950, 'amount': 23050, 'uuid': 'uuid-1'}, {'action': 'FOLD', 'uuid': 'uuid-2'}], 'flop': []}, 'big_blind_pos': 1, 'small_blind_pos': 0}"
18,"[{'state': 'allin', 'name': 'lstm_bot', 'uuid': 'uuid-1', 'stack': 23400}]",[],"{'dealer_btn': 0, 'small_blind_amount': 50, 'pot': {'main': {'amount': 23400}, 'side': [{'eligibles': ['uuid-1'], 'amount': 0}]}, 'next_player': 'not_found', 'community_card': ['H2', 'CQ', 'SQ', 'D5', 'C5'], 'street': 'showdown', 'seats': [{'state': 'allin', 'name': 'lstm_bot', 'uuid': 'uuid-1', 'stack': 23400}, {'state': 'folded', 'name': 'maniac_bot', 'uuid': 'uuid-2', 'stack': 16600}], 'round_count': 19, 'action_histories': {'preflop': [{'action': 'SMALLBLIND', 'add_amount': 50, 'amount': 50, 'uuid': 'uuid-2'}, {'action': 'BIGBLIND', 'add_amount': 50, 'amount': 100, 'uuid': 'uuid-1'}, {'paid': 200, 'action': 'RAISE', 'add_amount': 150, 'amount': 250, 'uuid': 'uuid-2'}, {'paid': 23050, 'action': 'RAISE', 'add_amount': 22900, 'amount': 23150, 'uuid': 'uuid-1'}, {'action': 'FOLD', 'uuid': 'uuid-2'}], 'flop': []}, 'big_blind_pos': 0, 'small_blind_pos': 1}"
19,"[{'state': 'allin', 'name': 'lstm_bot', 'uuid': 'uuid-1', 'stack': 23500}]",[],"{'dealer_btn': 1, 'small_blind_amount': 50, 'pot': {'main': {'amount': 23500}, 'side': [{'eligibles': ['uuid-1'], 'amount': 0}]}, 'next_player': 'not_found', 'community_card': ['C5', 'D4', 'H4', 'DT', 'C6'], 'street': 'showdown', 'seats': [{'state': 'allin', 'name': 'lstm_bot', 'uuid': 'uuid-1', 'stack': 23500}, {'state': 'folded', 'name': 'maniac_bot', 'uuid': 'uuid-2', 'stack': 16500}], 'round_count': 20, 'action_histories': {'preflop': [{'action': 'SMALLBLIND', 'add_amount': 50, 'amount': 50, 'uuid': 'uuid-1'}, {'action': 'BIGBLIND', 'add_amount': 50, 'amount': 100, 'uuid': 'uuid-2'}, {'paid': 23350, 'action': 'RAISE', 'add_amount': 23300, 'amount': 23400, 'uuid': 'uuid-1'}, {'action': 'FOLD', 'uuid': 'uuid-2'}], 'flop': []}, 'big_blind_pos': 1, 'small_blind_pos': 0}"
