7,"[{'state': 'allin', 'name': 'lstm_bot', 'uuid': 'uuid-1', 'stack': 20550}]",[],"{'dealer_btn': 1, 'small_blind_amount': 50, 'pot': {'main': {'amount': 20550}, 'side': [{'eligibles': ['uuid-1'], 'amount': 0}]}, 'next_player': 'not_found', 'community_card': ['DT', 'H3', 'C2', 'HK', 'ST'], 'street': 'showdown', 'seats': [{'state': 'allin', 'name': 'lstm_bot', 'uuid': 'uuid-1', 'stack': 20550}, {'state': 'folded', 'name': 'candid_bot', 'uuid': 'uuid-2', 'stack': 19450}], 'round_count': 8, 'action_histories': {'preflop': [{'action': 'SMALLBLIND', 'add_amount': 50, 'amount': 50, 'uuid': 'uuid-1'}, {'action': 'BIGBLIND', 'add_amount': 50, 'amount': 100, 'uuid': 'uuid-2'}, {'paid': 20400, 'action': 'RAISE', 'add_amount': 20350, 'amount': 20450, 'uuid': 'uuid-1'}, {'action': 'FOLD', 'uuid': 'uuid-2'}], 'flop': []}, 'big_blind_pos': 1, 'small_blind_pos': 0}"
8,"[{'state': 'allin', 'name': 'candid_bot', 'uuid': 'uuid-2', 'stack': 19550}]",[],"{'dealer_btn': 0, 'small_blind_amount': 50, 'pot': {'main': {'amount': 19550}, 'side': [{'eligibles': ['uuid-2'], 'amount': 0}]}, 'next_player': 'not_found', 'community_card': ['DQ', 'S5', 'D9', 'S3', 'S8'], 'street': 'showdown', 'seats': [{'state': 'folded', 'name': 'lstm_bot', 'uuid': 'uuid-1', 'stack': 20450}, {'state': 'allin', 'name': 'candid_bot', 'uuid': 'uuid-2', 'stack': 19550}], 'round_count': 9, 'action_histories': {'preflop': [{'action': 'SMALLBLIND', 'add_amount': 50, 'amount': 50, 'uuid': 'uuid-2'}, {'action': 'BIGBLIND', 'add_amount': 50, 'amount': 100, 'uuid': 'uuid-1'}, {'paid': 19400, 'action': 'RAISE', 'add_amount': 19350, 'amount': 19450, 'uuid': 'uuid-2'}, {'action': 'FOLD', 'uuid': 'uuid-1'}], 'flop': []}, 'big_blind_pos': 0, 'small_blind_pos': 1}"
9,"[{'state': 'allin', 'name': 'lstm_bot', 'uuid': 'uuid-1', 'stack': 20550}]",[],"{'dealer_btn': 1, 'small_blind_amount': 50, 'pot': {'main': {'amount': 20550}, 'side': [{'eligibles': ['uuid-1'], 'amount': 0}]}, 'next_player': 'not_found', 'community_card': ['S7', 'S7', 'S2', 'H8', 'C7'], 'street': 'showdown', 'seats': [{'state': 'allin', 'name': 'lstm_bot', 'uuid': 'uuid-1', 'stack': 20550}, {'state': 'folded', 'name': 'candid_bot', 'uuid': 'uuid-2', 'stack': 19450}], 'round_count': 10, 'action_histories': {'preflop': [{'action': 'SMALLBLIND', 'add_amount': 50, 'amount': 50, 'uuid': 'uuid-1'}, {'action': 'BIGBLIND', 'add_amount': 50, 'amount': 100, 'uuid': 'uuid-2'}, {'paid': 20400, 'action': 'RAISE', 'add_amount': 20350, 'amount': 20450, 'uuid': 'uuid-1'}, {'action': 'FOLD', 'uuid': 'uuid-2'}], 'flop': []}, 'big_blind_pos': 1, 'small_blind_pos': 0}"
10,"[{'state': 'allin', 'name': 'candid_bot', 'uuid': 'uuid-2', 'stack': 19550}]",[],"{'dealer_btn': 0, 'small_blind_amount': 50, 'pot': {'main': {'amount': 19550}, 'side': [{'eligibles': ['uuid-2'], 'amount': 0}]}, 'next_player': 'not_found', 'community_card': ['S3', 'C5', 'CK', 'H5', 'H3'], 'street': 'showdown', 'seats': [{'state': 'folded', 'name': 'lstm_bot', 'uuid': 'uuid-1', 'stack': 20450}, {'state': 'allin', 'name': 'candid_bot', 'uuid': 'uuid-2', 'stack': 19550}], 'round_count': 11, 'action_histories': {'preflop': [{'action': 'SMALLBLIND', 'add_amount': 50, 'amount': 50, 'uuid': 'uuid-2'}, {'action': 'BIGBLIND', 'add_amount': 50, 'amount': 100, 'uuid': 'uuid-1'}, {'paid': 19400, 'action': 'RAISE', 'add_amount': 19350, 'amount': 19450, 'uuid': 'uuid-2'}, {'action': 'FOLD', 'uuid': 'uuid-1'}], 'flop': []}, 'big_blind_pos': 0, 'small_blind_pos': 1}"
11,"[{'state': 'allin', 'name': 'lstm_bot', 'uuid': 'uuid-1', 'stack': 20550}]",[],"{'dealer_btn': 1, 'small_blind_amount': 50, 'pot': {'main': {'amount': 20550}, 'side': [{'eligibles': ['uuid-1'], 'amount': 0}]}, 'next_player': 'not_found', 'community_card': ['ST', 'HJ', 'SQ', 'D3', 'H2'], 'street': 'showdown', 'seats': [{'state': 'allin', 'name': 'lstm_bot', 'uuid': 'uuid-1', 'stack': 20550}, {'state': 'folded', 'name': 'candid_bot', 'uuid': 'uuid-2', 'stack': 19450}], 'round_count': 12, 'action_histories': {'preflop': [{'action': 'SMALLBLIND', 'add_amount': 50, 'amount': 50, 'uuid': 'uuid-1'}, {'action': 'BIGBLIND', 'add_amount': 50, 'amount': 100, 'uuid': 'uuid-2'}, {'paid': 20400, 'action': 'RAISE', 'add_amount': 20350, 'amount': 20450, 'uuid': 'uuid-1'}, {'action': 'FOLD', 'uuid': 'uuid-2'}], 'flop': []}, 'big_blind_pos': 1, 'small_blind_pos': 0}"
12,"[{'state': 'allin', 'name': 'lstm_bot', 'uuid': 'uuid-1', 'stack': 20650}]",[],"{'dealer_btn': 0, 'small_blind_amount': 50, 'pot': {'main': {'amount': 20650}, 'side': [{'eligibles': ['uuid-1'], 'amount': 0}]}, 'next_player': 'not_found', 'community_card': ['H8', 'C9', 'D3', 'H3', 'C3'], 'street': 'showdown', 'seats': [{'state': 'allin', 'name': 'lstm_bot', 'uuid': 'uuid-1', 'stack': 20650}, {'state': 'folded', 'name': 'candid_bot', 'uuid': 'uuid-2', 'stack': 19350}], 'round_count': 13, 'action_histories': {'preflop': [{'action': 'SMALLBLIND', 'add_amount': 50, 'amount': 50, 'uuid': 'uuid-2'}, {'action': 'BIGBLIND', 'add_amount': 50, 'amount': 100, 'uuid': 'uuid-1'}, {'paid': 50, 'action': 'CALL', 'uuid': 'uuid-2', 'amount': 100}, {'paid': 20450, 'action': 'RAISE', 'add_amount': 20450, 'amount': 20550, 'uuid': 'uuid-1'}, {'action': 'FOLD', 'uuid': 'uuid-2'}], 'flop': []}, 'big_blind_pos': 0, 'small_blind_pos': 1}"
13,"[{'state': 'allin', 'name': 'lstm_bot', 'uuid': 'uuid-1', 'stack': 20750}]",[],"{'dealer_btn': 1, 'small_blind_amount': 50, 'pot': {'main': {'amount': 20750}, 'side': [{'eligibles': ['uuid-1'], 'amount': 0}]}, 'next_player': 'not_found', 'community_card': ['D8', 'SK', 'CK', 'D2', 'D5'], 'street': 'showdown', 'seats': [{'state': 'allin', 'name': 'lstm_bot', 'uuid': 'uuid-1', 'stack': 20750}, {'state': 'folded', 'name': 'candid_bot', 'uuid': 'uuid-2', 'stack': 19250}], 'round_count': 14, 'action_histories': {'preflop': [{'action': 'SMALLBLIND', 'add_amount': 50, 'amount': 50, 'uuid': 'uuid-1'}, {'action': 'BIGBLIND', 'add_amount': 50, 'amount': 100, 'uuid': 'uuid-2'}, {'paid': 20600, 'action': 'RAISE', 'add_amount': 20550, 'amount': 20650, 'uuid': 'uuid-1'}, {'action': 'FOLD', 'uuid': 'uuid-2'}], 'flop': []}, 'big_blind_pos': 1, 'small_blind_pos': 0}"
14,"[{'state': 'allin', 'name': 'lstm_bot', 'uuid': 'uuid-1', 'stack': 20850}]",[],"{'dealer_btn': 0, 'small_blind_amount': 50, 'pot': {'main': {'amount': 20850}, 'side': [{'eligibles': ['uuid-1'], 'amount': 0}]}, 'next_player': 'not_found', 'community_card': ['SQ', 'H3', 'C3', 'D5', 'C3'], 'street': 'showdown', 'seats': [{'state': 'allin', 'name': 'lstm_bot', 'uuid': 'uuid-1', 'stack': 20850}, {'state': 'folded', 'name': 'candid_bot', 'uuid': 'uuid-2', 'stack': 19150}], 'round_count': 15, 'action_histories': {'preflop': [{'action': 'SMALLBLIND', 'add_amount': 50, 'amount': 50, 'uuid': 'uuid-2'}, {'action': 'BIGBLIND', 'add_amount': 50, 'amount': 100, 'uuid': 'uuid-1'}, {'paid': 50, 'action': 'CALL', 'uuid': 'uuid-2', 'amount': 100}, {'paid': 20650, 'action': 'RAISE', 'add_amount': 20650, 'amount': 20750, 'uuid': 'uuid-1'}, {'action': 'FOLD', 'uuid': 'uuid-2'}], 'flop': []}, 'big_blind_pos': 0, 'small_blind_pos': 1}"
15,"[{'state': 'allin', 'name': 'lstm_bot', 'uuid': 'uuid-1', 'stack': 20950}]",[],"{'dealer_btn': 1, 'small_blind_amount': 50, 'pot': {'main': {'amount': 20950}, 'side': [{'eligibles': ['uuid-1'], 'amount': 0}]}, 'next_player': 'not_found', 'community_card': ['DA', 'D5', 'S2', 'CJ', 'C3'], 'street': 'showdown', 'seats': [{'state': 'allin', 'name': 'lstm_bot', 'uuid': 'uuid-1', 'stack': 20950}, {'state': 'folded', 'name': 'candid_bot', 'uuid': 'uuid-2', 'stack': 19050}], 'round_count': 16, 'action_histories': {'preflop': [{'action': 'SMALLBLIND', 'add_amount': 50, 'amount': 50, 'uuid': 'uuid-1'}, {'action': 'BIGBLIND', 'add_amount': 50, 'amount': 100, 'uuid': 'uuid-2'}, {'paid': 20800, 'action': 'RAISE', 'add_amount': 20750, 'amount': 20850, 'uuid': 'uuid-1'}, {'action': 'FOLD', 'uuid': 'uuid-2'}], 'flop': []}, 'big_blind_pos': 1, 'small_blind_pos': 0}"
16,"[{'state': 'allin', 'name': 'candid_bot', 'uuid': 'uuid-2', 'stack': 19150}]",[],"{'dealer_btn': 0, 'small_blind_amount': 50, 'pot': {'main': {'amount': 19150}, 'side': [{'eligibles': ['uuid-2'], 'amount': 0}]}, 'next_player': 'not_found', 'community_card': ['H9', 'D9', 'HK', 'C6', 'H8'], 'street': 'showdown', 'seats': [{'state': 'folded', 'name': 'lstm_bot', 'uuid': 'uuid-1', 'stack': 20850}, {'state': 'allin', 'name': 'candid_bot', 'uuid': 'uuid-2', 'stack': 19150}], 'round_count': 17, 'action_histories': {'preflop': [{'action': 'SMALLBLIND', 'add_amount': 50, 'amount': 50, 'uuid': 'uuid-2'}, {'action': 'BIGBLIND', 'add_amount': 50, 'amount': 100, 'uuid': 'uuid-1'}, {'paid': 19000, 'action': 'RAISE', 'add_amount': 18950, 'amount': 19050, 'uuid': 'uuid-2'}, {'action': 'FOLD', 'uuid': 'uuid-1'}], 'flop': []}, 'big_blind_pos': 0, 'small_blind_pos': 1}"
17,"[{'state': 'allin', 'name': 'lstm_bot', 'uuid': 'uuid-1', 'stack': 20950}]",[],"{'dealer_btn': 1, 'small_blind_amount': 50, 'pot': {'main': {'amount': 20950}, 'side': [{'eligibles': ['uuid-1'], 'amount': 0}]}, 'next_player': 'not_found', 'community_card': ['D2', 'S9', 'HA', 'C5', 'CT'], 'street': 'showdown', 'seats': [{'state': 'allin', 'name': 'lstm_bot', 'uuid': 'uuid-1', 'stack': 20950}, {'state': 'folded', 'name': 'candid_bot', 'uuid': 'uuid-2', 'stack': 19050}], 'round_count': 18, 'action_histories': {'preflop': [{'action': 'SMALLBLIND', 'add_amount': 50, 'amount': 50, 'uuid': 'uuid-1'}, {'action': 'BIGBLIND', 'add_amount': 50, 'amount': 100, 'uuid': 'uuid-2'}, {'paid': 20800, 'action': 'RAISE', 'add_amount': 20750, 'amount': 20850, 'uuid': 'uuid-1'}, {'action': 'FOLD', 'uuid': 'uuid-2'}], 'flop': []}, 'big_blind_pos': 1, 'small_blind_pos': 0}"
18,"[{'state': 'allin', 'name': 'candid_bot', 'uuid': 'uuid-2', 'stack': 19150}]",[],"{'dealer_btn': 0, 'small_blind_amount': 50, 'pot': {'main': {'amount': 19150}, 'side': [{'eligibles': ['uuid-2'], 'amount': 0}]}, 'next_player': 'not_found', 'community_card': ['H2', 'CQ', 'SQ', 'D5', 'C5'], 'street': 'showdown', 'seats': [{'state': 'folded', 'name': 'lstm_bot', 'uuid': 'uuid-1', 'stack': 20850}, {'state': 'allin', 'name': 'candid_bot', 'uuid': 'uuid-2', 'stack': 19150}], 'round_count': 19, 'action_histories': {'preflop': [{'action': 'SMALLBLIND', 'add_amount': 50, 'amount': 50, 'uuid': 'uuid-2'}, {'action': 'BIGBLIND', 'add_amount': 50, 'amount': 100, 'uuid': 'uuid-1'}, {'paid': 19000, 'action': 'RAISE', 'add_amount': 18950, 'amount': 19050, 'uuid': 'uuid-2'}, {'action': 'FOLD', 'uuid': 'uuid-1'}], 'flop': []}, 'big_blind_pos': 0, 'small_blind_pos': 1}"
19,"[{'state': 'allin', 'name': 'lstm_bot', 'uuid': 'uuid-1', 'stack': 20950}]",[],"{'dealer_btn': 1, 'small_blind_amount': 50, 'pot': {'main': {'amount': 20950}, 'side': [{'eligibles': ['uuid-1'], 'amount': 0}]}, 'next_player': 'not_found', 'community_card': ['C5', 'D4', 'H4', 'DT', 'C6'], 'street': 'showdown', 'seats': [{'state': 'allin', 'name': 'lstm_bot', 'uuid': 'uuid-1', 'stack': 20950}, {'state': 'folded', 'name': 'candid_bot', 'uuid': 'uuid-2', 'stack': 19050}], 'round_count': 20, 'action_histories': {'preflop': [{'action': 'SMALLBLIND', 'add_amount': 50, 'amount': 50, 'uuid': 'uuid-1'}, {'action': 'BIGBLIND', 'add_amount': 50, 'amount': 100, 'uuid': 'uuid-2'}, {'paid': 20800, 'action': 'RAISE', 'add_amount': 20750, 'amount': 20850, 'uuid': 'uuid-1'}, {'action': 'FOLD', 'uuid': 'uuid-2'}], 'flop': []}, 'big_blind_pos': 1, 'small_blind_pos': 0}"
