round_id,action_id,net_input,net_output,action,amount
22,21,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.1667, 0.4910, 0.4562,
          1.3867, 0.0400, 0.0900, 0.0200]]])",0.18558362126350403,raise,300
23,22,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.1667, 0.4937, 0.5426,
          1.4667, 0.0100, 0.0300, 0.0200]]])",0.19519565999507904,raise,300
24,23,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.3333, 0.0000, 0.3192, 0.3169,
          1.4967, 0.0200, 0.0300, 0.0200]]])",0.17587438225746155,raise,270
25,24,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.5000, 0.1667, 0.3230, 0.3457,
          1.5267, 0.0200, 0.0300, 0.0200]]])",0.16705888509750366,raise,240
26,25,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.6667, 0.3333, 0.1128, 0.0928,
          1.5567, 0.0200, 0.0300, 0.0200]]])",0.1425352543592453,raise,210
27,26,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.8333, 0.5000, 0.1122, 0.1107,
          1.5867, 0.0200, 0.0300, 0.0200]]])",0.1391475647687912,raise,210
29,27,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.1667, 0.5607, 0.6160,
          1.6167, 0.0100, 0.0300, 0.0200]]])",0.2048823982477188,raise,330
30,28,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.3333, 0.0000, 0.3066, 0.2472,
          1.6467, 0.0333, 0.0500, 0.0333]]])",0.17002683877944946,raise,250
31,29,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.5000, 0.1667, 0.2802, 0.2065,
          1.6967, 0.0333, 0.0500, 0.0333]]])",0.1581268459558487,raise,250
32,30,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.6667, 0.3333, 0.1920, 0.1531,
          1.7467, 0.0333, 0.0500, 0.0333]]])",0.1471244990825653,raise,200
33,31,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.8333, 0.5000, 0.1693, 0.1982,
          1.7967, 0.0333, 0.0500, 0.0333]]])",0.14387737214565277,raise,200
35,32,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.1667, 0.5583, 0.6422,
          1.8467, 0.0167, 0.0500, 0.0333]]])",0.20431728661060333,raise,350
36,33,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.3333, 0.0000, 0.3331, 0.3142,
          1.8967, 0.0333, 0.0500, 0.0333]]])",0.17450447380542755,raise,250
37,34,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.5000, 0.1667, 0.2811, 0.2128,
          1.9467, 0.0333, 0.0500, 0.0333]]])",0.15967710316181183,raise,250
38,35,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.6667, 0.3333, 0.1559, 0.1146,
          1.9967, 0.0333, 0.0500, 0.0333]]])",0.14769205451011658,raise,200
38,36,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.0000, 0.3884, 0.3131,
          1.8633, 0.2667, 0.5500, 0.0333]]])",0.1259223371744156,fold,0
39,37,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.8333, 0.5000, 0.1082, 0.0983,
          1.8633, 0.0333, 0.0500, 0.0333]]])",0.14147153496742249,raise,200
41,38,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.3333, 0.3333, 0.4041, 0.4908,
          1.9133, 0.0833, 0.1500, 0.0333]]])",0.17072956264019012,raise,300
42,39,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.3333, 0.0000, 0.2188, 0.1914,
          2.0633, 0.0333, 0.0500, 0.0333]]])",0.164887934923172,raise,250
43,40,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.5000, 0.1667, 0.2959, 0.3265,
          2.1133, 0.0333, 0.0500, 0.0333]]])",0.16548892855644226,raise,250
43,41,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.1667, 0.5737, 0.6240,
          1.9467, 0.3333, 0.7167, 0.0333]]])",0.10162783414125443,fold,0
44,42,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.6667, 0.3333, 0.2906, 0.4464,
          1.9467, 0.0333, 0.0500, 0.0333]]])",0.16235147416591644,raise,250
44,43,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.0000, 0.6943, 0.8024,
          1.7800, 0.3333, 0.6833, 0.0333]]])",0.06795093417167664,fold,0
45,44,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.8333, 0.5000, 0.1157, 0.1034,
          1.7800, 0.0667, 0.1000, 0.0667]]])",0.139683797955513,raise,200
46,45,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.0000, 0.4191, 0.3263,
          1.8133, 0.5567, 0.6900, 0.0667]]])",0.1526155322790146,fold,0
47,46,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.1667, 0.4088, 0.3333,
          1.7800, 0.0333, 0.1000, 0.0667]]])",0.1724739968776703,raise,300
48,47,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.3333, 0.0000, 0.4072, 0.3975,
          1.8800, 0.0667, 0.1000, 0.0667]]])",0.17966628074645996,raise,300
49,48,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.5000, 0.1667, 0.2473, 0.1993,
          1.9800, 0.0667, 0.1000, 0.0667]]])",0.15566492080688477,raise,200
49,49,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.3333, 0.0000, 0.3149, 0.2466,
          1.8467, 0.6367, 1.5733, 0.0667]]])",0.12528873980045319,fold,0
50,50,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.6667, 0.3333, 0.2140, 0.1909,
          1.8467, 0.0667, 0.1000, 0.0667]]])",0.14785420894622803,raise,200
51,51,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.0000, 0.5013, 0.4935,
          1.8800, 0.5567, 0.6900, 0.0667]]])",0.16569571197032928,fold,0
52,52,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.1667, 0.3623, 0.2914,
          1.8467, 0.0333, 0.1000, 0.0667]]])",0.16851431131362915,raise,300
53,53,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.3333, 0.0000, 0.3712, 0.4648,
          1.9467, 0.0667, 0.1000, 0.0667]]])",0.18144448101520538,raise,300
53,54,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.0000, 0.5807, 0.6703,
          1.7467, 0.5733, 1.0400, 0.0667]]])",0.05221184715628624,fold,0
54,55,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.5000, 0.1667, 0.4010, 0.4453,
          1.7467, 0.0667, 0.1000, 0.0667]]])",0.17289528250694275,raise,300
55,56,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.6667, 0.3333, 0.2245, 0.2054,
          1.8467, 0.0667, 0.1000, 0.0667]]])",0.14857380092144012,raise,200
57,57,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.1667, 0.4135, 0.3944,
          1.9467, 0.0333, 0.1000, 0.0667]]])",0.17631788551807404,raise,300
58,58,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.5000, 0.0000, 0.1493, 0.1229,
          2.0467, 0.5900, 0.6900, 0.0667]]])",0.13501374423503876,fold,0
59,59,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.5000, 0.1667, 0.2493, 0.2775,
          2.0467, 0.0667, 0.1000, 0.0667]]])",0.15875408053398132,raise,200
60,60,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.6667, 0.3333, 0.1576, 0.1610,
          2.1467, 0.0667, 0.1000, 0.0667]]])",0.14864908158779144,raise,200
62,61,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.1667, 0.3850, 0.2894,
          2.2467, 0.0333, 0.1000, 0.0667]]])",0.17250411212444305,raise,300
63,62,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.5000, 0.0000, 0.3979, 0.3718,
          2.3467, 0.5900, 0.7900, 0.1333]]])",0.1482730209827423,fold,0
64,63,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.6667, 0.1667, 0.2098, 0.2209,
          2.3467, 0.7900, 0.9900, 0.1333]]])",0.13856454193592072,fold,0
65,64,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.6667, 0.3333, 0.2723, 0.2974,
          2.3467, 0.1333, 0.2000, 0.1333]]])",0.1541021168231964,call,200
65,65,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.0000, 0.5958, 0.6595,
          2.2133, 0.6733, 1.1400, 0.1333]]])",0.07289234548807144,fold,0
66,66,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.3333, 0.0000, 0.2439, 0.2096,
          2.0800, 1.0400, 2.1633, 0.1333]]])",0.21978378295898438,fold,0
67,67,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.3333, 0.1667, 0.3736, 0.4565,
          2.0133, 0.2500, 0.5167, 0.1333]]])",0.15528780221939087,fold,0
68,68,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.3333, 0.0000, 0.2576, 0.2599,
          2.0133, 0.1333, 0.2000, 0.1333]]])",0.16060368716716766,call,200
68,69,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.0000, 0.4529, 0.4437,
          1.8800, 0.3833, 0.7167, 0.1333]]])",0.07967772334814072,fold,0
69,70,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.5000, 0.1667, 0.1649, 0.1520,
          1.8800, 0.1333, 0.2000, 0.1333]]])",0.14710192382335663,call,200
69,71,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.0000, 0.4011, 0.3483,
          1.7467, 0.5833, 0.9833, 0.1333]]])",0.07214797288179398,fold,0
70,72,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.6667, 0.3333, 0.1230, 0.1119,
          1.7467, 0.1333, 0.2000, 0.1333]]])",0.1399725377559662,call,200
70,73,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.0000, 0.3875, 0.3462,
          1.6133, 0.8067, 1.2733, 0.1333]]])",0.05886724963784218,fold,0
71,74,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.0000, 0.5663, 0.6470,
          1.4800, 0.8500, 1.1833, 0.1333]]])",0.20110872387886047,fold,0
72,75,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.3333, 0.1667, 0.2540, 0.2429,
          1.4133, 1.1167, 1.3833, 0.1333]]])",0.16683314740657806,fold,0
73,76,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.5000, 0.0000, 0.1984, 0.1958,
          1.4133, 0.4167, 0.6167, 0.1333]]])",0.1409827172756195,fold,0
74,77,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.5000, 0.1667, 0.1364, 0.1138,
          1.4133, 0.1333, 0.2000, 0.1333]]])",0.14286033809185028,call,200
74,78,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.0000, 0.3245, 0.2417,
          1.2800, 0.9400, 1.4067, 0.1333]]])",0.03162778541445732,fold,0
75,79,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.6667, 0.3333, 0.1962, 0.1213,
          1.2800, 0.1333, 0.2000, 0.1333]]])",0.13860270380973816,call,200
75,80,"tensor([[[0.0000, 1.0000, 0.0000, 0.0000, 0.1667, 0.0000, 0.5985, 0.6830,
          1.1467, 0.0000, 0.3333, 0.1333]]])",0.05078669264912605,call,0
75,81,"tensor([[[0.0000, 0.0000, 1.0000, 0.0000, 0.1667, 0.0000, 0.5264, 0.0000,
          1.1467, 0.0000, 0.3333, 0.1333]]])",-0.02976202964782715,call,0
75,82,"tensor([[[0.0000, 0.0000, 0.0000, 1.0000, 0.1667, 0.0000, 0.5002, 0.0000,
          1.1467, 0.0000, 0.3333, 0.1333]]])",0.43946537375450134,raise,600
77,83,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.3333, 0.1667, 0.2916, 0.2886,
          1.4800, 1.1167, 1.3833, 0.1333]]])",0.16888746619224548,fold,0
78,84,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.6667, 0.0000, 0.1436, 0.1150,
          1.4800, 1.4467, 2.0633, 0.1333]]])",0.2053927779197693,fold,0
79,85,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.5000, 0.1667, 0.2067, 0.1906,
          1.4800, 0.1333, 0.2000, 0.1333]]])",0.1472707986831665,call,200
79,86,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.0000, 0.4366, 0.4170,
          1.3467, 1.1167, 1.5167, 0.1333]]])",0.019961774349212646,fold,0
81,87,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.1667, 0.4772, 0.4384,
          1.3300, 0.0667, 0.2667, 0.1333]]])",0.06915418058633804,call,200
81,88,"tensor([[[0.0000, 1.0000, 0.0000, 0.0000, 0.1667, 0.1667, 0.6608, 0.7952,
          1.2633, 0.0000, 0.3333, 0.1333]]])",0.03338596224784851,call,0
81,89,"tensor([[[0.0000, 0.0000, 1.0000, 0.0000, 0.1667, 0.1667, 0.5106, 0.0000,
          1.2633, 0.0000, 0.3333, 0.1333]]])",0.10986057668924332,call,0
81,90,"tensor([[[0.0000, 0.0000, 0.0000, 1.0000, 0.1667, 0.1667, 0.2224, 0.0000,
          1.2633, 0.0000, 0.3333, 0.1333]]])",0.4172895848751068,raise,600
82,91,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.3333, 0.0000, 0.3428, 0.3811,
          1.5800, 0.1167, 0.2667, 0.1333]]])",0.39468640089035034,raise,600
83,92,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.5000, 0.1667, 0.3645, 0.4374,
          1.8300, 0.1167, 0.2667, 0.1333]]])",0.42209333181381226,raise,600
85,93,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.1667, 0.5966, 0.6213,
          2.1300, 0.0667, 0.2667, 0.1333]]])",0.47952231764793396,raise,800
86,94,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.5000, 0.0000, 0.1638, 0.1519,
          2.3800, 1.5467, 1.8300, 0.1333]]])",0.4640536308288574,fold,0
87,95,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.5000, 0.1667, 0.1452, 0.1179,
          2.3633, 0.1167, 0.2667, 0.1333]]])",0.4265105128288269,raise,600
88,96,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.0000, 0.5594, 0.6385,
          2.4800, 0.5400, 0.9400, 0.1333]]])",0.40519213676452637,fold,0
89,97,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.1667, 0.4023, 0.3801,
          2.3967, 0.0667, 0.2667, 0.1333]]])",0.4486773908138275,raise,800
90,98,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.5000, 0.0000, 0.2994, 0.2970,
          2.6467, 1.5467, 1.8300, 0.1333]]])",0.3621870279312134,fold,0
91,99,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.5000, 0.1667, 0.2342, 0.1998,
          2.6300, 0.1167, 0.2667, 0.1333]]])",0.3898681402206421,raise,600
92,100,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.0000, 0.3864, 0.3469,
          2.7467, 0.5400, 0.9400, 0.1333]]])",0.3756501376628876,fold,0
93,101,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.1667, 0.3899, 0.2986,
          2.6633, 0.0667, 0.2667, 0.1333]]])",0.4320584833621979,raise,800
94,102,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.5000, 0.0000, 0.1616, 0.1391,
          2.9133, 1.5467, 1.8300, 0.1333]]])",0.3195704519748688,fold,0
95,103,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.5000, 0.1667, 0.1411, 0.1287,
          2.8967, 0.1167, 0.2667, 0.1333]]])",0.35871973633766174,raise,600
96,104,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.0000, 0.5483, 0.5110,
          3.0133, 0.3167, 0.7167, 0.1333]]])",0.39303258061408997,raise,800
97,105,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.1667, 0.5471, 0.5758,
          3.6467, 0.0667, 0.2500, 0.1333]]])",0.47144389152526855,raise,800
98,106,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.3333, 0.0000, 0.2107, 0.1604,
          3.8800, 0.1167, 0.2500, 0.1333]]])",0.47027087211608887,raise,800
98,107,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.0000, 0.3378, 0.2333,
          3.3467, 1.0300, 2.2133, 0.1333]]])",0.3851463496685028,fold,0
100,108,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.1667, 0.5878, 0.6681,
          3.3633, 0.0667, 0.2500, 0.1333]]])",0.4764610528945923,raise,800
101,109,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.3333, 0.0000, 0.3817, 0.4554,
          3.5967, 0.1167, 0.2500, 0.1333]]])",0.4734843969345093,raise,800
103,110,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.1667, 0.5179, 0.5631,
          3.8633, 0.0667, 0.2500, 0.1333]]])",0.5095735788345337,raise,800
105,111,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.1667, 0.4192, 0.3312,
          4.1133, 0.0667, 0.2333, 0.1333]]])",0.5109451413154602,raise,800
106,112,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.0000, 0.5244, 0.5475,
          4.1967, 1.4800, 1.7800, 0.1333]]])",0.30367225408554077,fold,0
107,113,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.1667, 0.5366, 0.6200,
          4.0467, 0.1333, 0.4333, 0.2667]]])",0.4498671591281891,raise,800
108,114,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.0000, 0.5573, 0.5873,
          4.1967, 1.2133, 1.7800, 0.2667]]])",0.30495643615722656,fold,0
109,115,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.1667, 0.4448, 0.4410,
          4.0467, 0.1333, 0.4333, 0.2667]]])",0.3999902009963989,call,400
109,116,"tensor([[[0.0000, 1.0000, 0.0000, 0.0000, 0.1667, 0.1667, 0.3450, 0.2928,
          3.9133, 0.0000, 0.5667, 0.2667]]])",0.47469931840896606,raise,800
110,117,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.0000, 0.4565, 0.4611,
          4.1967, 1.2133, 1.7800, 0.2667]]])",0.2691423296928406,fold,0
111,118,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.1667, 0.4739, 0.4958,
          4.0467, 0.1333, 0.4333, 0.2667]]])",0.35601967573165894,call,400
111,119,"tensor([[[0.0000, 1.0000, 0.0000, 0.0000, 0.1667, 0.1667, 0.4474, 0.5253,
          3.9133, 0.0000, 0.5667, 0.2667]]])",0.417326956987381,raise,800
113,120,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.1667, 0.3582, 0.3063,
          4.4800, 0.1333, 0.4333, 0.2667]]])",0.4382818937301636,raise,800
113,121,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.0000, 0.3810, 0.3055,
          4.0800, 0.7967, 1.8967, 0.2667]]])",0.2845824360847473,fold,0
115,122,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.1667, 0.5204, 0.5475,
          4.0800, 0.1333, 0.4333, 0.2667]]])",0.3606034219264984,call,400
115,123,"tensor([[[0.0000, 1.0000, 0.0000, 0.0000, 0.1667, 0.1667, 0.7180, 0.8214,
          3.9467, 0.0000, 0.5667, 0.2667]]])",0.42757126688957214,raise,800
115,124,"tensor([[[0.0000, 1.0000, 0.0000, 0.0000, 0.1667, 0.0000, 0.7054, 0.8193,
          3.4133, 0.9300, 2.5633, 0.2667]]])",0.47290441393852234,fold,0
116,125,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.0000, 0.4978, 0.5789,
          3.1300, 2.2800, 2.8467, 0.2667]]])",0.10271570831537247,fold,0
117,126,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.1667, 0.5538, 0.5773,
          2.9800, 0.1333, 0.4333, 0.2667]]])",0.1959541290998459,call,400
117,127,"tensor([[[0.0000, 1.0000, 0.0000, 0.0000, 0.1667, 0.1667, 0.5720, 0.6904,
          2.8467, 0.0000, 0.5667, 0.2667]]])",0.26342514157295227,call,0
117,128,"tensor([[[0.0000, 1.0000, 0.0000, 0.0000, 0.1667, 0.0000, 0.5669, 0.6815,
          2.8467, 2.5633, 3.1300, 0.2667]]])",0.2617146670818329,fold,0
119,129,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.1667, 0.5793, 0.5928,
          2.8467, 0.1333, 0.4333, 0.2667]]])",0.34429582953453064,call,400
119,130,"tensor([[[0.0000, 1.0000, 0.0000, 0.0000, 0.1667, 0.1667, 0.4315, 0.4597,
          2.7133, 0.0000, 0.5667, 0.2667]]])",0.2659616768360138,call,0
119,131,"tensor([[[0.0000, 0.0000, 1.0000, 0.0000, 0.1667, 0.1667, 0.2972, 0.0000,
          2.7133, 0.0000, 0.5667, 0.2667]]])",0.2522248923778534,call,0
119,132,"tensor([[[0.0000, 0.0000, 0.0000, 1.0000, 0.1667, 0.1667, 0.2234, 0.0000,
          2.7133, 0.0000, 0.5667, 0.2667]]])",0.3791271448135376,raise,400
120,133,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.0000, 0.4625, 0.4136,
          2.9967, 2.4133, 2.9800, 0.2667]]])",0.21210381388664246,fold,0
121,134,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.1667, 0.5004, 0.4558,
          2.8467, 0.1333, 0.4333, 0.2667]]])",0.2542189359664917,call,400
121,135,"tensor([[[0.0000, 1.0000, 0.0000, 0.0000, 0.1667, 0.1667, 0.4320, 0.3485,
          2.7133, 0.0000, 0.5667, 0.2667]]])",0.23992502689361572,call,0
121,136,"tensor([[[0.0000, 0.0000, 1.0000, 0.0000, 0.1667, 0.1667, 0.3575, 0.0000,
          2.7133, 0.0000, 0.5667, 0.2667]]])",0.22746960818767548,call,0
121,137,"tensor([[[0.0000, 0.0000, 0.0000, 1.0000, 0.1667, 0.1667, 0.3196, 0.0000,
          2.7133, 0.0000, 0.5667, 0.2667]]])",0.3616509735584259,raise,400
122,138,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.0000, 0.4277, 0.4187,
          2.9967, 2.4133, 2.9800, 0.2667]]])",0.21702969074249268,fold,0
123,139,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.1667, 0.4094, 0.3389,
          2.8467, 0.1333, 0.4333, 0.2667]]])",0.2237747758626938,call,400
123,140,"tensor([[[0.0000, 1.0000, 0.0000, 0.0000, 0.1667, 0.1667, 0.6113, 0.7744,
          2.7133, 0.0000, 0.5667, 0.2667]]])",0.20739279687404633,call,0
123,141,"tensor([[[0.0000, 0.0000, 1.0000, 0.0000, 0.1667, 0.1667, 0.5593, 0.0000,
          2.7133, 0.0000, 0.5667, 0.2667]]])",0.26651036739349365,call,0
123,142,"tensor([[[0.0000, 0.0000, 0.0000, 1.0000, 0.1667, 0.1667, 0.5210, 0.0000,
          2.7133, 0.0000, 0.5667, 0.2667]]])",0.3713188171386719,raise,400
124,143,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.0000, 0.4028, 0.3234,
          2.9967, 2.4133, 2.9800, 0.2667]]])",0.22954842448234558,fold,0
125,144,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.1667, 0.7430, 0.8372,
          2.8467, 0.1333, 0.4333, 0.2667]]])",0.258197546005249,call,400
125,145,"tensor([[[0.0000, 1.0000, 0.0000, 0.0000, 0.1667, 0.1667, 0.7660, 0.8878,
          2.7133, 0.0000, 0.5667, 0.2667]]])",0.23164168000221252,call,0
125,146,"tensor([[[0.0000, 1.0000, 0.0000, 0.0000, 0.1667, 0.0000, 0.7715, 0.8971,
          2.7133, 2.6967, 3.2633, 0.2667]]])",0.29005053639411926,fold,0
127,147,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.1667, 0.4216, 0.4053,
          2.7133, 0.1333, 0.4333, 0.2667]]])",0.27930155396461487,call,400
127,148,"tensor([[[0.0000, 1.0000, 0.0000, 0.0000, 0.1667, 0.1667, 0.4292, 0.3007,
          2.5800, 0.0000, 0.5667, 0.2667]]])",0.20817483961582184,call,0
127,149,"tensor([[[0.0000, 0.0000, 1.0000, 0.0000, 0.1667, 0.1667, 0.4882, 0.0000,
          2.5800, 0.0000, 0.5667, 0.2667]]])",0.2340831607580185,call,0
127,150,"tensor([[[0.0000, 0.0000, 0.0000, 1.0000, 0.1667, 0.1667, 0.5021, 0.0000,
          2.5800, 0.0000, 0.5667, 0.2667]]])",0.35434335470199585,raise,400
128,151,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.0000, 0.5374, 0.4860,
          2.8633, 2.5467, 3.1133, 0.2667]]])",0.21049347519874573,fold,0
129,152,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.1667, 0.6281, 0.7021,
          2.7133, 0.1333, 0.4333, 0.2667]]])",0.23691996932029724,call,400
129,153,"tensor([[[0.0000, 1.0000, 0.0000, 0.0000, 0.1667, 0.1667, 0.4985, 0.5846,
          2.5800, 0.0000, 0.5667, 0.2667]]])",0.20511212944984436,call,0
129,154,"tensor([[[0.0000, 1.0000, 0.0000, 0.0000, 0.1667, 0.0000, 0.4846, 0.5768,
          2.5800, 2.8300, 3.3967, 0.2667]]])",0.23121939599514008,fold,0
131,155,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.1667, 0.4506, 0.4653,
          2.5800, 0.1333, 0.4333, 0.2667]]])",0.24683040380477905,call,400
131,156,"tensor([[[0.0000, 1.0000, 0.0000, 0.0000, 0.1667, 0.1667, 0.5404, 0.6633,
          2.4467, 0.0000, 0.5667, 0.2667]]])",0.1880495846271515,call,0
131,157,"tensor([[[0.0000, 0.0000, 1.0000, 0.0000, 0.1667, 0.1667, 0.5204, 0.0000,
          2.4467, 0.0000, 0.5667, 0.2667]]])",0.23651422560214996,call,0
131,158,"tensor([[[0.0000, 0.0000, 0.0000, 1.0000, 0.1667, 0.1667, 0.3499, 0.0000,
          2.4467, 0.0000, 0.5667, 0.2667]]])",0.34001559019088745,raise,400
132,159,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.0000, 0.5421, 0.5568,
          2.7300, 2.6800, 3.2467, 0.2667]]])",0.23696619272232056,fold,0
133,160,"tensor([[[1.0000, 0.0000, 0.0000, 0.0000, 0.1667, 0.1667, 0.5203, 0.4839,
          2.5800, 0.1333, 0.4333, 0.2667]]])",0.2636656165122986,call,400
