round_id,winners,hand_info,round_state
0,"[{'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'allin', 'stack': 20100}]",[],"{'round_count': 1, 'community_card': ['D5', 'HA', 'D6', 'S4', 'DK'], 'small_blind_pos': 1, 'dealer_btn': 0, 'pot': {'main': {'amount': 20100}, 'side': [{'eligibles': ['uuid-2'], 'amount': 0}]}, 'big_blind_pos': 0, 'street': 'showdown', 'next_player': 'not_found', 'seats': [{'uuid': 'uuid-1', 'name': 'maniac_bot', 'state': 'folded', 'stack': 19900}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'allin', 'stack': 20100}], 'action_histories': {'preflop': [{'uuid': 'uuid-2', 'add_amount': 50, 'amount': 50, 'action': 'SMALLBLIND'}, {'uuid': 'uuid-1', 'add_amount': 50, 'amount': 100, 'action': 'BIGBLIND'}, {'uuid': 'uuid-2', 'add_amount': 19900, 'paid': 19950, 'amount': 20000, 'action': 'RAISE'}, {'uuid': 'uuid-1', 'action': 'FOLD'}], 'flop': []}, 'small_blind_amount': 50}"
1,"[{'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'allin', 'stack': 20350}]",[],"{'round_count': 2, 'community_card': ['H4', 'C7', 'S9', 'D6', 'D2'], 'small_blind_pos': 0, 'dealer_btn': 1, 'pot': {'main': {'amount': 20350}, 'side': [{'eligibles': ['uuid-2'], 'amount': 0}]}, 'big_blind_pos': 1, 'street': 'showdown', 'next_player': 'not_found', 'seats': [{'uuid': 'uuid-1', 'name': 'maniac_bot', 'state': 'folded', 'stack': 19650}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'allin', 'stack': 20350}], 'action_histories': {'preflop': [{'uuid': 'uuid-1', 'add_amount': 50, 'amount': 50, 'action': 'SMALLBLIND'}, {'uuid': 'uuid-2', 'add_amount': 50, 'amount': 100, 'action': 'BIGBLIND'}, {'uuid': 'uuid-1', 'add_amount': 150, 'paid': 200, 'amount': 250, 'action': 'RAISE'}, {'uuid': 'uuid-2', 'add_amount': 19850, 'paid': 20000, 'amount': 20100, 'action': 'RAISE'}, {'uuid': 'uuid-1', 'action': 'FOLD'}], 'flop': []}, 'small_blind_amount': 50}"
2,"[{'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'allin', 'stack': 20450}]",[],"{'round_count': 3, 'community_card': ['H3', 'S4', 'CK', 'SA', 'HT'], 'small_blind_pos': 1, 'dealer_btn': 0, 'pot': {'main': {'amount': 20450}, 'side': [{'eligibles': ['uuid-2'], 'amount': 0}]}, 'big_blind_pos': 0, 'street': 'showdown', 'next_player': 'not_found', 'seats': [{'uuid': 'uuid-1', 'name': 'maniac_bot', 'state': 'folded', 'stack': 19550}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'allin', 'stack': 20450}], 'action_histories': {'preflop': [{'uuid': 'uuid-2', 'add_amount': 50, 'amount': 50, 'action': 'SMALLBLIND'}, {'uuid': 'uuid-1', 'add_amount': 50, 'amount': 100, 'action': 'BIGBLIND'}, {'uuid': 'uuid-2', 'add_amount': 20250, 'paid': 20300, 'amount': 20350, 'action': 'RAISE'}, {'uuid': 'uuid-1', 'action': 'FOLD'}], 'flop': []}, 'small_blind_amount': 50}"
3,"[{'uuid': 'uuid-1', 'name': 'maniac_bot', 'state': 'participating', 'stack': 19800}]",[],"{'round_count': 4, 'community_card': ['HJ', 'S5', 'DJ', 'DA', 'C9'], 'small_blind_pos': 0, 'dealer_btn': 1, 'pot': {'main': {'amount': 1000}, 'side': []}, 'big_blind_pos': 1, 'street': 'showdown', 'next_player': 0, 'seats': [{'uuid': 'uuid-1', 'name': 'maniac_bot', 'state': 'participating', 'stack': 19800}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'folded', 'stack': 20200}], 'action_histories': {'turn': [], 'preflop': [{'uuid': 'uuid-1', 'add_amount': 50, 'amount': 50, 'action': 'SMALLBLIND'}, {'uuid': 'uuid-2', 'add_amount': 50, 'amount': 100, 'action': 'BIGBLIND'}, {'uuid': 'uuid-1', 'add_amount': 150, 'paid': 200, 'amount': 250, 'action': 'RAISE'}, {'uuid': 'uuid-2', 'paid': 150, 'amount': 250, 'action': 'CALL'}], 'flop': [{'uuid': 'uuid-1', 'add_amount': 500, 'paid': 500, 'amount': 500, 'action': 'RAISE'}, {'uuid': 'uuid-2', 'action': 'FOLD'}]}, 'small_blind_amount': 50}"
4,"[{'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'allin', 'stack': 20300}]",[],"{'round_count': 5, 'community_card': ['SK', 'H3', 'D3', 'D2', 'H9'], 'small_blind_pos': 1, 'dealer_btn': 0, 'pot': {'main': {'amount': 20300}, 'side': [{'eligibles': ['uuid-2'], 'amount': 0}]}, 'big_blind_pos': 0, 'street': 'showdown', 'next_player': 'not_found', 'seats': [{'uuid': 'uuid-1', 'name': 'maniac_bot', 'state': 'folded', 'stack': 19700}, {'uuid': 'uuid-2', 'name': 'lstm_bot', 'state': 'allin', 'stack': 20300}], 'action_histories': {'preflop': [{'uuid': 'uuid-2', 'add_amount': 50, 'amount': 50, 'action': 'SMALLBLIND'}, {'uuid': 'uuid-1', 'add_amount': 50, 'amount': 100, 'action': 'BIGBLIND'}, {'uuid': 'uuid-2', 'add_amount': 20100, 'paid': 20150, 'amount': 20200, 'action': 'RAISE'}, {'uuid': 'uuid-1', 'action': 'FOLD'}], 'flop': []}, 'small_blind_amount': 50}"
round_id,winners,hand_info,round_state
0,"[{'uuid': 'uuid-2', 'name': 'maniac_bot', 'state': 'participating', 'stack': 20250}]",[],"{'round_count': 1, 'community_card': ['D5', 'HA', 'D6', 'S4', 'DK'], 'small_blind_pos': 1, 'dealer_btn': 0, 'pot': {'main': {'amount': 1000}, 'side': []}, 'big_blind_pos': 0, 'street': 'showdown', 'next_player': 1, 'seats': [{'uuid': 'uuid-1', 'name': 'lstm_bot', 'state': 'folded', 'stack': 19750}, {'uuid': 'uuid-2', 'name': 'maniac_bot', 'state': 'participating', 'stack': 20250}], 'action_histories': {'turn': [], 'preflop': [{'uuid': 'uuid-2', 'add_amount': 50, 'amount': 50, 'action': 'SMALLBLIND'}, {'uuid': 'uuid-1', 'add_amount': 50, 'amount': 100, 'action': 'BIGBLIND'}, {'uuid': 'uuid-2', 'add_amount': 150, 'paid': 200, 'amount': 250, 'action': 'RAISE'}, {'uuid': 'uuid-1', 'paid': 150, 'amount': 250, 'action': 'CALL'}], 'flop': [{'uuid': 'uuid-2', 'add_amount': 500, 'paid': 500, 'amount': 500, 'action': 'RAISE'}, {'uuid': 'uuid-1', 'action': 'FOLD'}]}, 'small_blind_amount': 50}"
1,"[{'uuid': 'uuid-1', 'name': 'lstm_bot', 'state': 'allin', 'stack': 19850}]",[],"{'round_count': 2, 'community_card': ['H4', 'C7', 'S9', 'D6', 'D2'], 'small_blind_pos': 0, 'dealer_btn': 1, 'pot': {'main': {'amount': 19850}, 'side': [{'eligibles': ['uuid-1'], 'amount': 0}]}, 'big_blind_pos': 1, 'street': 'showdown', 'next_player': 'not_found', 'seats': [{'uuid': 'uuid-1', 'name': 'lstm_bot', 'state': 'allin', 'stack': 19850}, {'uuid': 'uuid-2', 'name': 'maniac_bot', 'state': 'folded', 'stack': 20150}], 'action_histories': {'preflop': [{'uuid': 'uuid-1', 'add_amount': 50, 'amount': 50, 'action': 'SMALLBLIND'}, {'uuid': 'uuid-2', 'add_amount': 50, 'amount': 100, 'action': 'BIGBLIND'}, {'uuid': 'uuid-1', 'add_amount': 19650, 'paid': 19700, 'amount': 19750, 'action': 'RAISE'}, {'uuid': 'uuid-2', 'action': 'FOLD'}], 'flop': []}, 'small_blind_amount': 50}"
2,"[{'uuid': 'uuid-2', 'name': 'maniac_bot', 'state': 'participating', 'stack': 20400}]",[],"{'round_count': 3, 'community_card': ['H3', 'S4', 'CK', 'SA', 'HT'], 'small_blind_pos': 1, 'dealer_btn': 0, 'pot': {'main': {'amount': 1000}, 'side': []}, 'big_blind_pos': 0, 'street': 'showdown', 'next_player': 1, 'seats': [{'uuid': 'uuid-1', 'name': 'lstm_bot', 'state': 'folded', 'stack': 19600}, {'uuid': 'uuid-2', 'name': 'maniac_bot', 'state': 'participating', 'stack': 20400}], 'action_histories': {'turn': [], 'preflop': [{'uuid': 'uuid-2', 'add_amount': 50, 'amount': 50, 'action': 'SMALLBLIND'}, {'uuid': 'uuid-1', 'add_amount': 50, 'amount': 100, 'action': 'BIGBLIND'}, {'uuid': 'uuid-2', 'add_amount': 150, 'paid': 200, 'amount': 250, 'action': 'RAISE'}, {'uuid': 'uuid-1', 'paid': 150, 'amount': 250, 'action': 'CALL'}], 'flop': [{'uuid': 'uuid-2', 'add_amount': 500, 'paid': 500, 'amount': 500, 'action': 'RAISE'}, {'uuid': 'uuid-1', 'action': 'FOLD'}]}, 'small_blind_amount': 50}"
